Where	Sub	Type	method	Text	Translation	File Directory	File Name	size	sha256	identifier	Reworked by	Contributors	Attribution	DESCRIPTION	max_length
			ignore			\Assets\Barrel_Metal\Files	TX_Barrel_Metal_AL.png	1255506	1d13686ae0841addc54969436bc49f1233dca0dbd39a6f2d0ecda0c68e6e3d59						
			ignore			\Assets\Barrier_Construction\Files	TX_Barrier_Construction_AL.png	3366704	1cf3e42cc5d536d883876eec7ea92b88d15e66ba3a5cbf46808f176f2f0bb236						
			ignore			\Assets\Barrier_Highway\Files	TX_Barrier_Highway_AL.png	2226779	f231cd5a4e13ad5f5862bcf48c2ad21b88ff92206fdb0fb4e844bcee5287debb						
			ignore			\Assets\Basket_Firewood\Files	TX_Basket_Firewood_AL.png	1164296	40c8341afe3db9764b999520ef775da2d3003a5e06aed94d46e08db675a979d1						
			ignore			\Assets\Basketball_Hoop\Files	TX_Basketball_Hoop_Indoor_AL.png	1194668	d2ac1740387256b2454271da5ef610c85b468b0d63c2890124bce971ed5ab9d7						
			ignore			\Assets\Basketball_Hoop\Files	TX_Basketball_Hoop_Outdoor_AL.png	4292210	b6d9accf16c62775281c4d6209db6a7fbcfc389812c59a7a922ad2b091f89617						
			ignore			\Assets\Bathtub\Files	TX_Bathtub_AL.png	1044015	babe62a466dae1b3042e25242879cd5d6559c016e1907388977f89662145be51						
			ignore			\Assets\Beam_Highway\Files	TX_Beam_Highway_AL.png	848018	dca89248eb6b624ec7e74be9a7cb2ade4b780acbe31b6ca8b77a21f8e6dbe1af						
			ignore			\Assets\Beam_Road\Files	TX_Beam_Road.png	2145892	61c163b581b43a7e6d6cc8b134fcab691286609e0dc079341b9f54c4b7a7a773						
			ignore			\Assets\Bed_Civilian\Files	Icon_Bed_Civilian.png	172276	58599bf14b49aaa1ec1636457d0ea31666ac54162b506c90f247c71a4251e86b						
			ignore			\Assets\Bed_Frame\Files	TX_Bed_Frame_AL.png	689617	3b24ceba335c9235a4faa818da2dbb2300222a65be9ffc046323fb2a686357c9						
			ignore			\Assets\Bed_Military\Files	TX_Bed_Military_AL.png	4556840	573eada87873879bb46b4acf7ae3e69344a87f288ab74675faf1317175cf62fb						
			ignore			\Assets\Bed_Military\Files	TX_Bed_Military_NR.png	5114252	1684c0ddc6978b062d915c1fc81490a0afc0d70fdfc10824b7c4a443ea9859e8						
			ignore			\Assets\Bed_Nomad\Files	Icon_Bed_Nomad.png	140238	13307e5be6d20eca5e266be52e647d3380cd9c8259e846d624167f8b5411d323						
			ignore			\Assets\Bench\Files	TX_Bench_A_AL.png	574637	6fe27a22d032812bf4c7572b69bb432d8b6507f5917758095f6361c79b610893						
			ignore			\Assets\Bench\Files	TX_Bench_B_AL.png	1275057	f9595c2b463a81a3bf44f7e7202914720678e85dabebcfa05706db13aaaa3d0b						
			ignore			\Assets\Bookshelf\Files	TX_Bookshelf_AL.png	4405592	76dfa692c0ca4d3f465501d598ac13b6ee137a289a2096925203db1c421ce01f						
			ignore			\Assets\Box_Planter\Files	TX_Box_Planter_AL.png	1159334	e2548ba6732ee4dd614fd4b83cd590711ddba6ec50fae8585b2d632bd4952b56						
			ignore			\Assets\Brick_Pile\Files	TX_Brick_Pile_AL.png	1808169	0aafd2d24273a07cf9030bc7393aeb1d821813bc9446548c1b6daa0f26690953						
			ignore			\Assets\Bridge_Highway\Files	TX_Bridge_Highway_AL.png	16193080	3984b222f3a77f38eb2d9ced9b4036545d7754b518a4da7d3ec2d7bc92b73065						
			ignore			\Assets\Bridge_Outpost\Files	TX_Bridge_Outpost_AL.png	14540416	3210a728a47f0ec789057a62f74104170339146908d46f64d49cb853ca5b63de						
			ignore			\Assets\Bridge_Rail\Files	TX_Bridge_Rail_AL.png	2747051	940da9cb31e1ac2731f8a506808da4d89d8e6220be2fce2757d7fac571e224dd						
			ignore			\Assets\Bridge_School\Files	TX_Bridge_School_AL.png	16193080	3984b222f3a77f38eb2d9ced9b4036545d7754b518a4da7d3ec2d7bc92b73065						
			ignore			\Assets\Bridge_Village\Files	TX_Bridge_Village_AL.png	4251056	cbc3bb9535f89ebffe7b65110541cf9070794bffb8095a0205987b6d581fda8c						
			ignore			\Assets\Bunker\Files	TX_Bunker_Divider_AL.png	5603697	c85d5d3395e865213a14e0500683f5ff3187b80db771713a9e63930e12b94692						
			ignore			\Assets\Bunker\Files	TX_Bunker_Floor_AL.png	21029870	2ec87fbf96109cc8fa730c5dad6ae883e91edf3c518a16ea81c31477e44ff826						
			ignore			\Assets\Bunker\Files	TX_Bunker_Floor_NR.png	2239942	5862da0889b3fa4edd244f39ab1cf2fe6d4edf82f035fb87bc89fa34aee039b5						
			ignore			\Assets\Bunker\Files	TX_Bunker_Pipes_AL.png	4556840	fd93fba7637bb2413538e71b5a6f05e911e105a2d85e03a9f66309e37e5114d6						
			ignore			\Assets\Bunker\Files	TX_Bunker_Planks_AL.png	3044682	3d7403cbf9f1b7b377b26c0d4da188dc8629cdd683f6b072cf64f18869a5f7d5						
			ignore			\Assets\Bunker\Files	TX_Bunker_Plywood_AL.png	12838948	9ce43518aae8b65f53687f073a9c6d1ada7d565ce16c6b578b477ecc4f45f351						
			ignore			\Assets\Bunker\Files	TX_Bunker_Well_AL.png	4845721	361e61348c1e1599206651d8880b3a07841953676bcbd8f982b7e1c4248a47f6						
			ignore			\Assets\Bunker_Concrete\Files	TX_Bunker_Concrete_AL.png	9441975	82e22b471f3012661fc6c99dfcdd9f04e0371f2b76a573ba7074aced3d581611						
			ignore			\Assets\CASA\Files	TX_CASA_AL.png	1288198	2aecbdbd1171bcb8c9dc88aa56d2fa2833d719ec419e43f16a1f8f3574b0340d						
			ignore			\Assets\Cabin\Files	TX_Cabin_Details_AL.png	3920665	8518633fff6ad9f2c8dc30227b3e1b272679e5f71415cf8884eff6a90b191599						
			ignore			\Assets\Cabin\Files	TX_Cabin_Exterior_AL.png	15656836	ab62e124953f6593776efbcb363e659b1cc6e7e44c44e975392531d8752f70d3						
			ignore			\Assets\Cabin\Files	TX_Cabin_Interior_AL.png	10387004	121a8310fc9428d87b5087bcab56be779b0cd36debe6e116d0a4688ff96445e3						
			ignore			\Assets\Cabin\Files	TX_Cabin_Porch_AL.png	3688679	af622344a6e7f25d57476067befeab15b3c2772926cd6c37285d71b43bbe3d37						
			ignore			\Assets\Cabin\Files	TX_Cabin_Roof_AL.png	3092458	fccdf754287121641bd8e6dd2d4a0b460161e3fcb97fa6fcaff50a57e87d5ffe						
			ignore			\Assets\Cabinet_Medical\Files	Icon_Cabinet_Medical.png	47150	b635e8c9e9b0de9687a871192cc4a2683ae9214670a14e25ca5eafb339a20f0c						
			ignore			\Assets\Cabinet_Medical\Files	TX_Cabinet_Medical_AL.png	898963	d20e869e80f3506b42c1e8ae253642945e8a46032c5bfe26e560ca7ceb44ed7a						
			ignore			\Assets\Cabinet_Office\Files	Icon_Cabinet_Office.png	42764	88b59b3625bf063eb3d34b37661b6eea6c9a2c8a88264b2ba418808fe475f5cb						
			ignore			\Assets\Cabinet_Office\Files	TX_Cabinet_Office_AL.png	700375	b991624ed7a31bf11ab8b9df6598fe4c20be38959f1e8f1b97be7b58bfde07ee						
			ignore			\Assets\Cabinet_Wood\Files	Icon_Cabinet_Wood.png	57630	f75e4016bcd9fc39effcffa373e3a27b37b69253f32c35e67d29405b43989466						
			ignore			\Assets\Cabinet_Wood\Files	TX_Cabinet_Wood_AL.png	753637	7a2f18b6e5513bd82a06043e560f8ee4d36dc7283d07054e2224f5c50d11d760						
			ignore			\Assets\Cable\Files	TX_Cable_AL.png	175129	8335fa474bfa3c8e9199ecbbee08858ec93c2f4e73cfe10323a5d0ae90656527						
			ignore			\Assets\Cable_Reel\Files	TX_Cable_Reel_AL.png	3585292	20d1caa6cbad15fe35f4c23c31511eb6d821077b7cf4777306a25c4e784281a2						
			ignore			\Assets\Candle\Files	TX_Candle_AL.png	672105	2d399d2d000c0e7c14e6fca94d7b398948dd5826da5776567b1c90dce28c4200						
			ignore			\Assets\Canteen\Files	TX_Canteen_Counter_AL.png	2552046	73a61cf66744c61496c58416cd74db43187b5c7b08be141a280595b50414af83						
			ignore			\Assets\Canteen\Files	TX_Canteen_Exterior_AL.png	23053092	29118d7fe6a4d69cc239d0fb366a1d47536b2be18f1efb5d089f7d5af1b7067d						
			ignore			\Assets\Canteen\Files	TX_Canteen_Interior_AL.png	12612509	e1396379b28c32f771b05a39534b5804e80213775b3f74f0d26cbf6f4d69a999						
			ignore			\Assets\Canteen\Files	TX_Canteen_Roof_AL.png	3564423	154655d13f3c3398d2176818702240ae44db2876137b7ce348a3d48c8a582825						
			ignore			\Assets\Canteen\Files	TX_Canteen_Steps_AL.png	5036990	9a4bcbbcc0816044b69ad06de6884069ae1668f6f47e55436978dbee58c34c07						
			ignore			\Assets\Carpet\Files	Icon_Carpet_Persian.png	79518	8b35a97f3988c697e0a58e603b7072dc59ff0020f71a427c8d9e4b0b045c1026						
			ignore			\Assets\Carpet\Files	Icon_Carpet_Rag.png	68964	8efe2cbdb63645b1d89ab4f79564fc647b97b707cb59ac19aa492761bafa399b						
			ignore			\Assets\Carpet\Files	TX_Carpet_Persian_AL.png	1095575	df9fc121b0c76aad682b05d88294b5eb26588b702031a4bd085d9f7ac9feaf61						
			ignore			\Assets\Carpet\Files	TX_Carpet_Rag_AL.png	956547	0d33962ab49a0eeaeb077b6e0e9d83138994d1171be4dcd27608c45a23279451						
			ignore			\Assets\Cellar_Village\Files	TX_Cellar_Village_Exterior_AL.png	9934081	b5f54235907b29b4aa96c2d29a2b03b3a6cf4bd44f82709c090b578162b80065						
			ignore			\Assets\Cellar_Village\Files	TX_Cellar_Village_Interior_AL.png	16505214	1addce2c18f31d07d022a503793c2afcd13c38805afdfab2cf0d3e7c862f1412						
			ignore			\Assets\Cellar_Village\Files	TX_Cellar_Village_Roof_AL.png	4434769	c8298619df3eeb1ac6d0dd4e93f72fbb037f982dbc7701e8d467125dc13b1c1c						
			ignore			\Assets\Cellar_Village\Files	TX_Cellar_Village_Steps_AL.png	3411118	6729cd0343ead59ca7eebbcb18b09010934354d64eb46e5087d7cefa5016a1d9						
			ignore			\Assets\Chair_Coffee\Files	TX_Chair_Coffee_AL.png	4404042	cc77f46443656349294de187ce8ca2d772f7b5a6ea24100c9cfb30e9d8becd0c						
			ignore			\Assets\Chair_Office\Files	Icon_Chair_Office.png	58030	ad4246aa7a5c96c56fbaa834ef34d69e18634db775200052e52640cc6265111b						
			ignore			\Assets\Chair_Office\Files	TX_Chair_Office_AL.png	930702	e17e28a4b5b2f8cb71ced671118bf7f2ca55cdbf0aed3f30d919bf65b2db187c						
			ignore			\Assets\Chair_School\Files	Icon_Chair_School.png	33883	c3f8d550125ce060334493f567aa6391e278b836bf08b4ddec4a5f47f8d34931						
			ignore			\Assets\Chair_School\Files	TX_Chair_School_AL.png	855420	8c159ac73e1044807ece60eab886dd7904d689ea11bfe097169ffac9c8d4e9ac						
			ignore			\Assets\Chair_Sun\Files	Icon_Chair_Sun.png	121780	89950cce90979e3a61cc533067b5c19001b0fe196010b52f4010df09c31738d1						
			ignore			\Assets\Chair_Sun\Files	TX_Chair_Sun_AL.png	3675800	dde9fc30575c1dca53333aea6f6fc7562e556df2c57438cbd9672db4b9156b26						
			ignore			\Assets\Chalkboard\Files	TX_Chalkboard_A_AL.png	1829891	052c3dfb0fb77e13613b82519ef9eeb2f94a6c06a16a6efacbffc109f6027bec						
			ignore			\Assets\Chapel\Files	TX_Chapel_Exterior_AL.png	20540800	a4b2b00a1b520dae541fa3730fdc0d5f69133c040f41e1b29c296cda2be0e092						
			ignore			\Assets\Chapel\Files	TX_Chapel_Interior_AL.png	12753366	de68bc2e96be864016189c711fdda33355ee716e235b6dfad8d66ca8ee1f47a5						
			ignore			\Assets\Clock_School\Files	TX_Clock_School_AL.png	476402	2e898f0175173128d4ed8bbd33836cfcf4273aa79b40bfcad9294628f141b02d						
			ignore			\Assets\Clothing_Line\Files	TX_Clothing_Line_AL.png	612283	d0e3f013c7f020ad4e5f57159f4ada22299e868eefe3c5d7239eaccfd0ff4d7a						
			ignore			\Assets\Composter\Files	TX_Composter_AL.png	4415768	28f58b245d3cf457c8e03d11024cf2fb9aa30f012ecff554fb76bf59f4498903						
			ignore			\Assets\Computer\Files	TX_Computer_AL.png	680033	b21f07321460f2e441ab1dbdef26849d22e3ab3c053da865df61b73da37e9c40						
			ignore			\Assets\Container_Garbage\Files	TX_Container_Garbage_AL.png	3298591	99e060badcb18145aae2a432d2691d2beca986e3afde85742afb59788099ec1b						
			ignore			\Assets\Container_Shipping\Files	TX_Container_Shipping_NR.png	4731997	1da07dcd4004f9378b7957b1e59abfbf239d5d775de58d052df83ea63d142f89						
			ignore			\Assets\Crate_Military\Files	Icon_Crate_Military.png	69541	3fbce80fc5f923adf245302dbb4255f3a892da327f01766b249b9cdf52c8e9c3						
			ignore			\Assets\Crate_Military\Files	TX_Crate_Military_AL.png	2660552	a362f3b7ece484017eacedf85776b9ae0bf45be8303379489783d934d51c6e55						
			ignore			\Assets\Crate_Special\Files	Icon_Crate_Special.png	203047	ae9a4886511a2c845cda02f9afbc325b448f7e58d43e59f7857d14a9d884fe4f						
			ignore			\Assets\Crate_Special\Files	TX_Crate_Special_AL.png	3577016	ff3a53ff049ed5e9412045ae8678ffb01bf928be5734fb0448402b09946e43a8						
			ignore			\Assets\Crate_Wood\Files	TX_Crate_Wood_AL.png	3059630	1d8b5e34d35d7a2aa25cb55260f97e499dd2752fdbb117b57db85c6d3c707c8f						
			ignore			\Assets\Cupboard\Files	Icon_Cupboard.png	72099	7b106ae80036ebcabe6b0b2ff70a882970e756fa38b6d0d112f87ef7e0f9dafb						
			ignore			\Assets\Cupboard\Files	TX_Cupboard_AL.png	3005064	89502c53dfc9a44e5300c898a1b00f134ab7d69638438d383b32d3eced9e1c49						
			ignore			\Assets\Curbs\Files	TX_Curb_AL.png	652890	f091b1871ea16450b78af4c8fad6ccd6704dd8e1fcffb05bbdff7cab32cf2ce4						
			ignore			\Assets\Curtains\Files	Icon_Curtain_Long.png	48756	3873f304fa477743c71ae4c53d5b6a34f52bfecae48ecc4f91d3ad5267faadf9						
			ignore			\Assets\Curtains\Files	Icon_Curtain_Mini.png	36189	8667ba4d0abfbf1ccc4bc92b29e3776c88896ac5f00671f59b68b97bb47673e7						
			ignore			\Assets\Curtains\Files	TX_Curtain_Long_AL.png	6068986	b0661c4f0cc7edbcfc345bc93fd457fd13737702a75e4af4b16712abab7c51b7						
			ignore			\Assets\Curtains\Files	TX_Curtain_Rail_AL.png	788455	33c82e2e3d9e6f77d209b9fd5bca9694f7f2ebb8c2afe77e36f6da64f169d972						
			ignore			\Assets\Curtains\Files	TX_Curtain_Short_AL.png	2637300	21984188b9a5aa14d0bb9801a24768b07a7738826675ff88a5aba56684a1a3e8						
			ignore			\Assets\Dartboard\Files	Icon_Dartboard.png	215121	8a52c29b54511f085fc3fafd543f5e2a8c3433cf7b9dc20604caf522d092d316						
			ignore			\Assets\Dartboard\Files	TX_Dartboard_AL.png	1562621	db1ea1abd74b3942cd752be18da15f96a09775fd856bb6e967a6a68afd5671c9						
			ignore			\Assets\Debris\Garbage\Files	TX_Debris_Garbage_AL.png	182714	9601e81eb1d77c001f0247e411bda2c31ee7be942c330cb4541836e5fb92dd49						
			ignore			\Assets\Debris\Garbage\Files	TX_Debris_Garbage_NR.png	1322005	a2d3c455278f14cdee59570bdde056192d88773e4054ef89df4e30b1762564b7						
			ignore			\Assets\Debris\Metal\Files	TX_Debris_Metal_AL.png	1108698	79dc6517bf3396d84b860007149dd1798d5acecd0d6511fc151434926201bbbd						
			ignore			\Assets\Debris\Rope\Files	TX_Debris_Rope_AL.png	493906	833b1ec8378e60a060e5d8916316c607e24f87ecfacfcd379e0ba7f858946ead						
			ignore			\Assets\Debris\Wood\Files	TX_Debris_Wood_AL.png	880018	76491790c46d2e02e5eea68bc5bf62dba6a9c6beaa5e23da77c0b7c83e92d2a2						
			ignore			\Assets\Desk_School\Files	TX_Desk_School_AL.png	841389	142e651a8948107b6a095618250773600e469ad57478ddc1b6fa7cab0d67f1e6						
			ignore			\Assets\Dock_Pontoon\Files	TX_Dock_Pontoon_AL.png	15163048	50d6dcaffe4ec9cfbffc65b314c153a7278aea5ad74f47012bc248a3230f1f59						
			ignore			\Assets\Drain_Hole\Files	TX_Drain_Hole_AL.png	672958	0057b017f4045f9181deb623afcdd9375c93434c6b39ae2829e2a5d98cf6e871						
			ignore			\Assets\Fence_Garbage\Files	TX_Fence_Garbage_AL.png	3928399	53b4fbd446f32f8ff8e47de4098fbe33fa2cd700955e6673fb4e8a00906e83dd						
			ignore			\Assets\Fence_Highway\Files	TX_Fence_Highway_AL.png	5015463	12229000fa262bb1221ffb337cbf7429469514e2f1734552d5a22ca80771a5e0						
			ignore			\Assets\Fence_Military\Files	TX_Fence_Military_AL.png	3062126	cea992c24d94365fc9f19d9f1b4c6299f29cbe8fd8508522bee38a7b0188e64b						
			ignore			\Assets\Fence_PO2\Files	TX_Fence_PO2_AL.png	3952203	0e22dd1ad05682979c6a06f2d38bc3495c3f38caedce2dde768a9034dd3611b8						
			ignore			\Assets\Fence_Road\Files	TX_Fence_Road_AL.png	766306	a6ab13aa66a08b0a02509590f4bc2ee288928bbc41ce23f0fa7cb953f3c2e55e						
			ignore			\Assets\Fence_School\Files	TX_Fence_School_AL.png	2686947	819727fabc8c9cc9727ace93c02bb5c7e193b617065d3ac184836538c5924560						
			ignore			\Assets\Fence_Wood\Files	TX_Fence_Wood_AL.png	2594184	09c7d78717bbd0a43e7542edcf287147a3bddf453625e783113e35a73ca37dda						
			ignore			\Assets\Fighter_Jet\Files	TX_Fighter_Jet_AL.png	19659	0e7b91df5f4fdfbe3ca7b53900a5c0aa7dc2e3e41cbeed8c6af5a9887a8b6ee2						
			ignore			\Assets\Fireplace_Brick\Files	TX_Fireplace_Brick_AL.png	3305017	bdddd81951606b0f64f7f2afc0ec2f9af24b275c89bb5e7f6375ab8a7e08f4bc						
			ignore			\Assets\Fireplace_Tower\Files	TX_Fireplace_Tower_AL.png	3075239	9cd63c5818cd3473bae6d78173c89d5155e89711b29001aa506641e5cf810b34						
			ignore			\Assets\Firepot\Files	TX_Firepot_AL.png	1164673	d1d6fb848f98dadb155bd15048dc78d4fc43ed37ac9dbf3127178fb547540165						
			ignore			\Assets\Firewood\Files	TX_Firewood_AL.png	274305	d635a6af00cbb80c9fbb57722954bed0e4c52ea2e440db2e95bab07418181f5c						
			ignore			\Assets\Football_Goal\Files	TX_Football_Goal_AL.png	1510971	01ede6460252e3038bba0cb37cfd597a76e588480297d4eaa04bbdfd147eba71						
			ignore			\Assets\Frame_Highway\Files	TX_Frame_Highway_AL.png	2282831	3e3fe2adbd314251cbb9c03779199f2d61b9857aba8fdd8ea6bfbc575e7a9938						
			ignore			\Assets\Frame_Hospital\Files	TX_Frame_Hospital_AL.png	1762854	6bac9fab9a0130fe56db8740aaa82f151eb8a5476d897f7201ce45e1d779838f						
			ignore			\Assets\Frame_Office\Files	TX_Frame_Office_AL.png	3684499	e18cda22212a4743847613b7c4cb98a029e8985639711ca8a15a2928f977f94b						
			ignore			\Assets\Freezer\Files	Icon_Freezer.png	149037	eb24dc1b5a83174940ed5d347ff5fe64b547f34acfbf5a15378027935b0e36d8						
			ignore			\Assets\Freezer\Files	TX_Freezer_AL.png	1824959	26dce00b3f8972666decbe5998c1880f8a21f0c28e9f151eb32d150b04c95aca						
			ignore			\Assets\Fridge\Files	Icon_Fridge.png	41215	ef4fe77f817c47e1149987c4f65e9b81cf906955a5580558d2841be6fcaa7c58						
			ignore			\Assets\Fridge\Files	TX_Fridge_AL.png	859308	e02f609e10b332af102f0386281daeedcb67daf3b85761924b7a5b96da119d2a					Reason for ignoring: Low Resolution	
			ignore			\Assets\Fusebox\Files	TX_Fusebox_AL.png	907137	875a2d1cfc5a099355bf1c00c761c214734f035bcccc2c73556604bc272fe451						
			ignore			\Assets\Garage_Rural\Files	TX_Garage_Rural_Main_AL.png	12854232	9299df76dbd75925a08623e4f00c86bf532f62998f3c6d058d00b542e1bf0478						
			ignore			\Assets\Garage_Rural\Files	TX_Garage_Rural_Roof_AL.png	4498187	6ee6d3d02c32134697fd5db9dba37aa9268b970fd51ad8ca7d55546e9049154e						
			ignore			\Assets\Garage_Village\Files	TX_Garage_Village_Bridge_Concrete_AL.png	18075585	b245373a49d15659b399d508a813ddf6f1bf24c2cb7f3adb0e5d31c976c07e1c						
			ignore			\Assets\Garage_Village\Files	TX_Garage_Village_Bridge_Wood_AL.png	14346101	d181fe3f2daf9a11d25f6da840b0a59f63b1c201f098c28894211a153b425f3e						
			ignore			\Assets\Garage_Village\Files	TX_Garage_Village_Door_AL.png	3280028	f01c2533bc33f8a8c8784c1c62c7a6dc8cd021f0c6b12510b93f31652eb8f199						
			ignore			\Assets\Garage_Village\Files	TX_Garage_Village_Exterior_AL.png	15461909	b9e9f82e81e85d3f04b9330737dfaa386e0ac6aa7fe5ae99bb0e65df6e6cb5e6						
			ignore			\Assets\Garage_Village\Files	TX_Garage_Village_Interior_AL.png	16703798	674176e300d5e692d728c1f068044bb485543b53d66e46f7d747850c2ae42c9c						
			ignore			\Assets\Garage_Village\Files	TX_Garage_Village_Pillars_AL.png	4018811	3fb1a2fc9bcd18e55aeac5dc0fa85addcb4ddedb46889590829c314348f4a9b3						
			ignore			\Assets\Garage_Village\Files	TX_Garage_Village_Roof_AL.png	3692316	c91ff02f0edb9bc3dad6bb20545c65cefc3ecce8b2171199b5cd50cf2133df90						
			ignore			\Assets\Garage_Village\Files	TX_Garage_Village_Steps_AL.png	4905689	91408dbc1f7fef4fe0e06fbafbba883a0b0df27424dd99c2a3ee3243bbf24026						
			ignore			\Assets\Gas_Station\Files	TX_Gas_Station_Canopy_AL.png	3101027	0d3d1a79ed0c2f3ac12465f227781197b6f5c82a23ed097713c7b9174d4ef6c0						
			ignore			\Assets\Gas_Station\Files	TX_Gas_Station_Pump_AL.png	783304	4d5cf76785f13f91470656c6c70ce08b7fcbecd4abd4b5cd0db57fae022902b5						
			ignore			\Assets\Gas_Station\Files	TX_Gas_Station_Tank_AL.png	4082605	9724a109a3fab022031eccbb6d08d2ac874a68fad68b4a959333fd02d2a7b006						
			ignore			\Assets\Gas_Station\Files	TX_Gas_Station_Totem_AL.png	2504670	fd340a300fbaee74583e963d5f10e53e92faba7b34d86fff4a70d710674bfb96						
			ignore			\Assets\Gate_Metal\Files	TX_Gate_Metal_AL.png	4772307	1f075264a7e13c108afde00c9927dcc69058fa16c6a321cf9d445cdbe7f8fa1b						
			ignore			\Assets\Guardrail_Road\Files	TX_Guardrail_Road_AL.png	722284	67ab905817e8cd2ae3b84c5878a86c817e3906a33c978b3641fb48945bf7a566						
			ignore			\Assets\Gurney\Files	TX_Gurney_AL.png	2417199	8abe24a9a0efc281646c0b2b0f957c20fa123085f416978d8865fc5a17a66598						
			ignore			\Assets\Gutter\Files	TX_Gutter_AL.png	777875	06e12af739367cdefafbadc247f27cba01101b89ec97c3211f7e49e39076092c						
			ignore			\Assets\Hay_Bale\Files	TX_Hay_Bale_AL.png	4533722	dc0b9c482a646bf67ae187506ee411e111c1bb646400156a45616b62ec3a494d						
			ignore			\Assets\Hay_Bale\Files	TX_Hay_Bale_NR.png	3754922	680d23bcfb2edeefcbb78b5e909192476b9ca731ca245f3b8f20983fe09cb40e						
			ignore			\Assets\Hay_Bale\Files	TX_Hay_Stack_AL.png	5159303	00f0fc703e830e9df1bda4ccd4813ddc2858ce1713efe6d9d5a2bf8e5453d176						
			ignore			\Assets\Hay_Bale\Files	TX_Hay_Stack_NR.png	6634645	299925a71246456e0c959ba5c635de6062b2f813e83d75a13acf51b9a2a2841b						
			ignore			\Assets\Hedgehog\Files	TX_Hedgehog_AL.png	1049170	3309b1f4c551fa820ab342267ff6e79429eda4fb849fe903ed73c310ccdcda14						
			ignore			\Assets\Helicopter\Files	TX_Helicopter_Hull_AL.png	12316883	4dc241fb27f09e2ab0aa4680a11df52420e11629f2ed9e17dff15936c535dd9a						
			ignore			\Assets\Helicopter\Files	TX_Helicopter_Hull_NR.png	5390032	65a1ab4728edb33c1e3a4043185b601a12c4e8b76f1d7ee35a8cb035a24d0305						
			ignore			\Assets\Helicopter\Files	TX_Helicopter_Pods_A_AL.png	479485	bd66f3b5c3036b66bd6529271c35fbd5aa50169a02f7a808db3cd04cbf74f5dc					Reason for ignoring: Low Resolution	
			ignore			\Assets\Helicopter\Files	TX_Helicopter_Pods_A_NR.png	14204	1949b5be56150764006cb6cdf31e77b207059669395651228052b4b1783d32b1						
			ignore			\Assets\Helicopter\Files	TX_Helicopter_Pods_B_AL.png	968005	e3bc00bf3f85c0e297da27115587a0ecfe4613b7282aeed151973ef3cce3e0e3					Reason for ignoring: Translation is unnecessary 	
			ignore			\Assets\Helicopter\Files	TX_Helicopter_Pods_B_NR.png	89764	48c416c0f542ddb55500f87c477a054bd260bd74350ea8267551450bd9474838						
			ignore			\Assets\Helicopter\Files	TX_Helicopter_Rocket_AL.png	176715	b639fb544d061adfd9658a9b536bbd084f56e1f47cdaf42c48bcccdb294200b8						
			ignore			\Assets\Helicopter\Files	TX_Light_Cone_Noise.png	140164	54a011f973e13de11352449151d9f127852cb898ed67648a1b780b2fb6133c1a						
			ignore			\Assets\Hookstrip\Files	TX_Hookstrip_AL.png	448372	c12b7307ce2405cc62dc89f8387b4d0ae00fdd488968d4377bfeb96d8de9403c						
			ignore			\Assets\Horse\Files	TX_Horse_Body_AL.png	2699378	be7a28e481bbd326cdbca51a7e5f16077786bdfcd82cbff94a5da73c314bb07d						
			ignore			\Assets\Horse\Files	TX_Horse_Body_NR.png	1666482	51cccfa62ee00161fb4bd58f4490bb9675d5454b3a81daffacf1597d361b7639						
			ignore			\Assets\Horse\Files	TX_Horse_Skeleton_AL.png	2749941	7d565d050094720f0782e483b37ee0bf423288029ee3abadd9abc275d6541138						
			ignore			\Assets\Horse\Files	TX_Horse_Skeleton_NR.png	1915393	f11c4ea4489d09093e97dc3c9348f9639be456bcab46e983bf7602f2ab96c09e						
			ignore			\Assets\House_Village_A\Files	TX_House_Village_A_Exterior_AL.png	15014951	b13cbe2e4aaf106d2cea8f2a4c6368824875e6164b03ddbdf839f43a29a5b87e						
			ignore			\Assets\House_Village_A\Files	TX_House_Village_A_Interior_AL.png	16929149	45f7bc5de6a29eef5aa6f6d947fc17d48c2a6d7b14fd97b819a5aa90d8ed0e70						
			ignore			\Assets\House_Village_A\Files	TX_House_Village_A_Roof_AL.png	2692826	a45aec1b11c49646ced4b4aa28f003fc14404fc1b4d2580ed8b3f119f510ed76						
			ignore			\Assets\House_Village_A\Files	TX_House_Village_A_Steps_AL.png	4893788	c99871ff1a11b65be56fefe115d65244cec9874bd291643ab618890ff29f0865						
			ignore			\Assets\House_Village_B\Files	TX_House_Village_B_Exterior_AL.png	16881860	21cc65453141ee4f8c9b7d4f3b9b3a603a1e814435a7b1f0c78871f8c07fd330						
			ignore			\Assets\House_Village_B\Files	TX_House_Village_B_Roof_AL.png	4612875	032edd690d29c53c87a430d5207a7f2b244fb313b86e5c086972349346c0e7f9						
			ignore			\Assets\House_Village_B\Files	TX_House_Village_B_Steps_AL.png	5492014	719ec78e790e3ccf7646592910eacded431b8ae8e4eda24fbe89d80ee3e1f256						
			ignore			\Assets\House_Village_C\Files	TX_House_Village_C_Balcony_AL.png	3698261	c458ff544e014b6eb67c43a1ee0ef1a90648270dc7d403cafe16164f174b9422						
			ignore			\Assets\House_Village_C\Files	TX_House_Village_C_Exterior_AL.png	14707487	8eba95bc25e2e059b7a22492e48192bbb0d6abf42e3d987786ad2e4d801b8640						
