WHERE	SUB	KIND	Transliteration	Transcreation	Machine translated	Confused	untranslatable	method	filename	filetype	location	parent	name	type	property	unique_id	text	translation	DESCRIPTION	
Assets	Furnitures		0	0	0	0	0	ignore	Assets/Rack_Coat/Rack_Coat_F	tres					inventory		Rack (Coat)	옷걸이 (코트)		
Assets	Furnitures		0	0	0	0	0	substr	Assets/Rack_Coat/Rack_Coat_F	tres					rotated		Rack C.	옷걸이		
Assets	Furnitures		0	0	0	0	0	ignore	Assets/Rack_Coat/Rack_Coat_F	tres					equipment		Rack (Coat)	옷걸이 (코트)		
Assets	Furnitures		0	0	0	0	0	ignore	Assets/Rack_Coat/Rack_Coat_F	tres					display		Rack C.	옷걸이		
Assets	Furnitures		0	0	0	0	0	substr	Assets/Rya/Rya_Maria_F	tres					name		Rya (Maria)	융단 (마리아)		
Assets	Furnitures		0	0	0	0	0	ignore	Assets/Rya/Rya_Maria_F	tres					inventory		Rya (Maria)	융단 (마리아)		
Assets	Furnitures		0	0	0	0	0	substr	Assets/Rya/Rya_Maria_F	tres					rotated		Rya M.	융단 마리아.		
Assets	Furnitures		0	0	0	0	0	ignore	Assets/Rya/Rya_Maria_F	tres					equipment		Rya (Maria)	융단 (마리아)		
Assets	Furnitures		0	0	0	0	0	ignore	Assets/Rya/Rya_Maria_F	tres					display		Rya M.	융단 마리아.		
Assets	Furnitures		0	0	0	0	0	substr	Assets/Shelf_Metal/Shelf_Metal_F	tres					name		Shelf (Metal)	선반 (철제)		
Assets	Furnitures		0	0	0	0	0	ignore	Assets/Shelf_Metal/Shelf_Metal_F	tres					inventory		Shelf (Metal)	선반 (철제)		
Assets	Furnitures		0	0	0	0	0	ignore	Assets/Shelf_Metal/Shelf_Metal_F	tres					rotated		Shelf (Metal)	선반 (철제)		
Assets	Furnitures		0	0	0	0	0	ignore	Assets/Shelf_Metal/Shelf_Metal_F	tres					equipment		Shelf (Metal)	선반 (철제)		
Assets	Furnitures		0	0	0	0	0	substr	Assets/Shelf_Metal/Shelf_Metal_F	tres					display		Shelf M.	선반 (철제)		
Assets	Furnitures		0	0	0	0	0	substr	Assets/Shelf_Wall/Shelf_Wall_F	tres					name		Shelf (Wall)	선반 (벽면)		
Assets	Furnitures		0	0	0	0	0	ignore	Assets/Shelf_Wall/Shelf_Wall_F	tres					inventory		Shelf (Wall)	선반 (벽면)		
Assets	Furnitures		0	0	0	1	0	substr	Assets/Shelf_Wall/Shelf_Wall_F	tres					rotated		Shelf W.	선반		
Assets	Furnitures		0	0	0	0	0	ignore	Assets/Shelf_Wall/Shelf_Wall_F	tres					equipment		Shelf (Wall)	선반 (벽면)		
Assets	Furnitures		0	0	0	1	0	ignore	Assets/Shelf_Wall/Shelf_Wall_F	tres					display		Shelf W.	선반	Why the hell do they both use the same abbreviation? (Shelf (Wood), Shelf (Wall))	
Assets	Furnitures		0	0	0	0	0	substr	Assets/Shelf_Wood/Shelf_Wood_F	tres					name		Shelf (Wood)	선반 (나무)		
Assets	Furnitures		0	0	0	0	0	ignore	Assets/Shelf_Wood/Shelf_Wood_F	tres					inventory		Shelf (Wood)	선반 (나무)		
Assets	Furnitures		0	0	0	0	0	ignore	Assets/Shelf_Wood/Shelf_Wood_F	tres					rotated		Shelf (Wood)	선반 (나무)		
Assets	Furnitures		0	0	0	0	0	ignore	Assets/Shelf_Wood/Shelf_Wood_F	tres					equipment		Shelf (Wood)	선반 (나무)		
Assets	Furnitures		0	0	0	1	0	ignore	Assets/Shelf_Wood/Shelf_Wood_F	tres					display		Shelf W.	선반	Why the hell do they both use the same abbreviation? (Shelf (Wood), Shelf (Wall))	
Assets	Furnitures		0	0	0	0	0	substr	Assets/Sign_Border_Zone/Sign_Border_Zone_F	tres					name		Sign (Border Zone)	표지판 (접경 지대)		
Assets	Furnitures		0	0	0	0	0	ignore	Assets/Sign_Border_Zone/Sign_Border_Zone_F	tres					inventory		Sign (Border Zone)	표지판 (접경 지대)		
Assets	Furnitures		0	0	0	0	0	ignore	Assets/Sign_Border_Zone/Sign_Border_Zone_F	tres					rotated		Sign (Border Zone)	표지판 (접경 지대)		
Assets	Furnitures		0	0	0	0	0	ignore	Assets/Sign_Border_Zone/Sign_Border_Zone_F	tres					equipment		Sign (Border Zone)	표지판 (접경 지대)		
Assets	Furnitures		0	0	0	0	0	substr	Assets/Sign_Border_Zone/Sign_Border_Zone_F	tres					display		Sign BZ.	표지판 (접경 지대)		
Assets	Furnitures		0	0	0	0	0	substr	Assets/Sofa_Leather/Sofa_Leather_F	tres					name		Sofa (Leather)	소파 (가죽)		
Assets	Furnitures		0	0	0	0	0	ignore	Assets/Sofa_Leather/Sofa_Leather_F	tres					inventory		Sofa (Leather)	소파 (가죽)		
Assets	Furnitures		0	0	0	0	0	ignore	Assets/Sofa_Leather/Sofa_Leather_F	tres					rotated		Sofa (Leather)	소파 (가죽)		
Assets	Furnitures		0	0	0	0	0	ignore	Assets/Sofa_Leather/Sofa_Leather_F	tres					equipment		Sofa (Leather)	소파 (가죽)		
Assets	Furnitures		0	0	0	0	0	substr	Assets/Sofa_Leather/Sofa_Leather_F	tres					display		Sofa L.	소파 (가죽)		
Assets	Furnitures		0	0	0	0	0	substr	Assets/Stool_Military/Stool_Military_F	tres					name		Stool (Military)	의자 (군용)		
Assets	Furnitures		0	0	0	0	0	ignore	Assets/Stool_Military/Stool_Military_F	tres					inventory		Stool (Military)	의자 (군용)		
Assets	Furnitures		0	0	0	0	0	ignore	Assets/Stool_Military/Stool_Military_F	tres					rotated		Stool (Military)	의자 (군용)		
Assets	Furnitures		0	0	0	0	0	ignore	Assets/Stool_Military/Stool_Military_F	tres					equipment		Stool (Military)	의자 (군용)		
Assets	Furnitures		0	0	0	0	0	substr	Assets/Stool_Military/Stool_Military_F	tres					display		Stool M.	의자 (군용)		
Assets	Furnitures		0	0	0	0	0	substr	Assets/Stool_Padded/Stool_Padded_F	tres					name		Stool (Padded)	의자 (쿠션)		
Assets	Furnitures		0	0	0	0	0	ignore	Assets/Stool_Padded/Stool_Padded_F	tres					inventory		Stool (Padded)	의자 (쿠션)		
Assets	Furnitures		0	0	0	0	0	ignore	Assets/Stool_Padded/Stool_Padded_F	tres					rotated		Stool (Padded)	의자 (쿠션)		
Assets	Furnitures		0	0	0	0	0	ignore	Assets/Stool_Padded/Stool_Padded_F	tres					equipment		Stool (Padded)	의자 (쿠션)		
Assets	Furnitures		0	0	0	0	0	substr	Assets/Stool_Padded/Stool_Padded_F	tres					display		Stool P.	의자 (쿠션)		
Assets	Furnitures		1	0	0	0	0	ignore	Assets/Stove/Stove_F	tres					name		Stove	스토브		
Assets	Furnitures		1	0	0	0	0	ignore	Assets/Stove/Stove_F	tres					inventory		Stove	스토브		
Assets	Furnitures		1	0	0	0	0	ignore	Assets/Stove/Stove_F	tres					rotated		Stove	스토브		
Assets	Furnitures		1	0	0	0	0	ignore	Assets/Stove/Stove_F	tres					equipment		Stove	스토브		
Assets	Furnitures		1	0	0	0	0	ignore	Assets/Stove/Stove_F	tres					display		Stove	스토브		
Assets	Furnitures		0	0	0	0	0	substr	Assets/Table_Cabin/Table_Cabin_F	tres					name		Table (Cabin)	테이블 (오두막)		
Assets	Furnitures		0	0	0	0	0	ignore	Assets/Table_Cabin/Table_Cabin_F	tres					inventory		Table (Cabin)	테이블 (오두막)		
Assets	Furnitures		0	0	0	0	0	ignore	Assets/Table_Cabin/Table_Cabin_F	tres					rotated		Table (Cabin)	테이블 (오두막)		
Assets	Furnitures		0	0	0	0	0	ignore	Assets/Table_Cabin/Table_Cabin_F	tres					equipment		Table (Cabin)	테이블 (오두막)		
Assets	Furnitures		0	0	0	0	0	substr	Assets/Table_Cabin/Table_Cabin_F	tres					display		Table C.	테이블 (오두막)		
Assets	Furnitures		0	0	0	0	0	substr	Assets/Table_Canteen/Table_Canteen_F	tres					name		Table (Canteen)	테이블 (식당)		
Assets	Furnitures		0	0	0	0	0	ignore	Assets/Table_Canteen/Table_Canteen_F	tres					inventory		Table (Canteen)	테이블 (식당)		
Assets	Furnitures		0	0	0	0	0	ignore	Assets/Table_Canteen/Table_Canteen_F	tres					rotated		Table (Canteen)	테이블 (식당)		
Assets	Furnitures		0	0	0	0	0	ignore	Assets/Table_Canteen/Table_Canteen_F	tres					equipment		Table (Canteen)	테이블 (식당)		
Assets	Furnitures		0	0	0	0	0	ignore	Assets/Table_Canteen/Table_Canteen_F	tres					display		Table (Canteen)	테이블 (식당)		
Assets	Furnitures		0	0	0	0	0	substr	Assets/Table_Kitchen/Table_Kitchen_F	tres					name		Table (Kitchen)	테이블 (주방)		
Assets	Furnitures		0	0	0	0	0	ignore	Assets/Table_Kitchen/Table_Kitchen_F	tres					inventory		Table (Kitchen)	테이블 (주방)		
Assets	Furnitures		0	0	0	0	0	ignore	Assets/Table_Kitchen/Table_Kitchen_F	tres					rotated		Table (Kitchen)	테이블 (주방)		
Assets	Furnitures		0	0	0	0	0	ignore	Assets/Table_Kitchen/Table_Kitchen_F	tres					equipment		Table (Kitchen)	테이블 (주방)		
Assets	Furnitures		0	0	0	0	0	substr	Assets/Table_Kitchen/Table_Kitchen_F	tres					display		Table K.	테이블 (주방)		
Assets	Furnitures		0	0	0	0	0	substr	Assets/Table_Office/Table_Office_F	tres					name		Table (Office)	테이블 (사무용)		
Assets	Furnitures		0	0	0	0	0	ignore	Assets/Table_Office/Table_Office_F	tres					inventory		Table (Office)	테이블 (사무용)		
Assets	Furnitures		0	0	0	0	0	ignore	Assets/Table_Office/Table_Office_F	tres					rotated		Table (Office)	테이블 (사무용)		
Assets	Furnitures		0	0	0	0	0	ignore	Assets/Table_Office/Table_Office_F	tres					equipment		Table (Office)	테이블 (사무용)		
Assets	Furnitures		0	0	0	0	0	substr	Assets/Table_Office/Table_Office_F	tres					display		Table. O	테이블 (사무용)		
Assets	Furnitures		0	0	0	0	0	substr	Assets/Target_Stand/Target_Stand_F	tres					name		Target Stand	표적 거치대		
Assets	Furnitures		0	0	0	0	0	ignore	Assets/Target_Stand/Target_Stand_F	tres					inventory		Target Stand	표적 거치대		
Assets	Furnitures		0	0	0	0	0	ignore	Assets/Target_Stand/Target_Stand_F	tres					rotated		Target Stand	표적 거치대		
Assets	Furnitures		0	0	0	0	0	ignore	Assets/Target_Stand/Target_Stand_F	tres					equipment		Target Stand	표적 거치대		
Assets	Furnitures		0	0	0	0	0	substr	Assets/Target_Stand/Target_Stand_F	tres					display		Target S.	표적 거치대		
Assets	Furnitures		0	0	0	0	0	substr	Assets/Television/Television_F	tres					name		Television	텔레비전		
Assets	Furnitures		0	0	0	0	0	ignore	Assets/Television/Television_F	tres					inventory		Television	텔레비전		
Assets	Furnitures		0	0	0	0	0	ignore	Assets/Television/Television_F	tres					rotated		Television	텔레비전		
Assets	Furnitures		0	0	0	0	0	ignore	Assets/Television/Television_F	tres					equipment		Television	텔레비전		
Assets	Furnitures		0	0	0	0	0	substr	Assets/Television/Television_F	tres					display		TV	TV		
Assets	Furnitures		0	0	0	0	0	substr	Assets/Trolley/Trolley_Short_F	tres					name		Trolley (Short)	트롤리 (소형)		
Assets	Furnitures		0	0	0	0	0	ignore	Assets/Trolley/Trolley_Short_F	tres					inventory		Trolley (Short)	트롤리 (소형)		
Assets	Furnitures		0	0	0	0	0	ignore	Assets/Trolley/Trolley_Short_F	tres					rotated		Trolley (Short)	트롤리 (소형)		
Assets	Furnitures		0	0	0	0	0	ignore	Assets/Trolley/Trolley_Short_F	tres					equipment		Trolley (Short)	트롤리 (소형)		
Assets	Furnitures		0	0	0	0	0	substr	Assets/Trolley/Trolley_Short_F	tres					display		Trolley S.	트롤리 (소형)		
Assets	Furnitures		0	0	0	0	0	substr	Assets/Trolley/Trolley_Tall_F	tres					name		Trolley (Tall)	트롤리 (대형)		
Assets	Furnitures		0	0	0	0	0	ignore	Assets/Trolley/Trolley_Tall_F	tres					inventory		Trolley (Tall)	트롤리 (대형)		
Assets	Furnitures		0	0	0	0	0	ignore	Assets/Trolley/Trolley_Tall_F	tres					rotated		Trolley (Tall)	트롤리 (대형)		
Assets	Furnitures		0	0	0	0	0	ignore	Assets/Trolley/Trolley_Tall_F	tres					equipment		Trolley (Tall)	트롤리 (대형)		
Assets	Furnitures		0	0	0	0	0	substr	Assets/Trolley/Trolley_Tall_F	tres					display		Trolley T.	트롤리 (대형)		
Assets	Furnitures		0	0	0	0	0	substr	Assets/Weapon_Display/Weapon_Display_F	tres					name		Weapon Display	무기 진열대		
Assets	Furnitures		0	0	0	0	0	ignore	Assets/Weapon_Display/Weapon_Display_F	tres					inventory		Weapon Display	무기 진열대		
Assets	Furnitures		0	0	0	0	0	ignore	Assets/Weapon_Display/Weapon_Display_F	tres					rotated		Weapon Display	무기 진열대		
Assets	Furnitures		0	0	0	0	0	ignore	Assets/Weapon_Display/Weapon_Display_F	tres					equipment		Weapon Display	무기 진열대		
Assets	Furnitures		0	0	0	0	0	substr	Assets/Weapon_Display/Weapon_Display_F	tres					display		Weapon D.	무기 진열대		
