WHERE	SUB	KIND	untranslatable	method	filename	filetype	location	parent	name	type	property	unique_id	text	translation	DESCRIPTION	Comments		max_length
Assets	Furnitures/Locker_F		0	ignore	Assets/Locker/Locker_F	tres					name		Locker	Casier		#Machine Translated		
Assets	Furnitures/Locker_F		0	ignore	Assets/Locker/Locker_F	tres					inventory		Locker	Casier		#Machine Translated		
Assets	Furnitures/Locker_F		0	ignore	Assets/Locker/Locker_F	tres					rotated		Locker	Casier		#Machine Translated		
Assets	Furnitures/Locker_F		0	ignore	Assets/Locker/Locker_F	tres					equipment		Locker	Casier		#Machine Translated		
Assets	Furnitures/Locker_F		0	ignore	Assets/Locker/Locker_F	tres					display		Locker	Casier		#Machine Translated		
Assets	Furnitures/Nightstand_F		0	ignore	Assets/Nightstand/Nightstand_F	tres					name		Nightstand	Table de chevet		#Machine Translated		
Assets	Furnitures/Nightstand_F		0	ignore	Assets/Nightstand/Nightstand_F	tres					inventory		Nightstand	Table de chevet		#Machine Translated		
Assets	Furnitures/Nightstand_F		0	ignore	Assets/Nightstand/Nightstand_F	tres					rotated		Nightstand	Table de chevet		#Machine Translated		
Assets	Furnitures/Nightstand_F		0	ignore	Assets/Nightstand/Nightstand_F	tres					equipment		Nightstand	Table de chevet		#Machine Translated		
Assets	Furnitures/Nightstand_F		0	substr	Assets/Nightstand/Nightstand_F	tres					display		N. Stand	N. Stand		#Machine Translated		
Assets	Furnitures/Painting_Lake_F		0	substr	Assets/Painting/Painting_Lake_F	tres					name		Painting (Lake)	Peinture (Lac)		#Machine Translated		
Assets	Furnitures/Painting_Lake_F		0	ignore	Assets/Painting/Painting_Lake_F	tres					inventory		Painting (Lake)	Peinture (Lac)		#Machine Translated		
Assets	Furnitures/Painting_Lake_F		0	ignore	Assets/Painting/Painting_Lake_F	tres					rotated		Painting (Lake)	Peinture (Lac)		#Machine Translated		
Assets	Furnitures/Painting_Lake_F		0	ignore	Assets/Painting/Painting_Lake_F	tres					equipment		Painting (Lake)	Peinture (Lac)		#Machine Translated		
Assets	Furnitures/Painting_Lake_F		0	substr	Assets/Painting/Painting_Lake_F	tres					display		Painting L.	Peinture L.		#Machine Translated		
Assets	Furnitures/Pallet_F		0	substr	Assets/Pallet/Pallet_F	tres					name		Pallet	Palette		#Machine Translated		
Assets	Furnitures/Pallet_F		0	ignore	Assets/Pallet/Pallet_F	tres					inventory		Pallet	Palette		#Machine Translated		
Assets	Furnitures/Pallet_F		0	ignore	Assets/Pallet/Pallet_F	tres					rotated		Pallet	Palette		#Machine Translated		
Assets	Furnitures/Pallet_F		0	ignore	Assets/Pallet/Pallet_F	tres					equipment		Pallet	Palette		#Machine Translated		
Assets	Furnitures/Pallet_F		0	ignore	Assets/Pallet/Pallet_F	tres					display		Pallet	Palette		#Machine Translated		
Assets	Furnitures/Poster_Posture_F		0	substr	Assets/Posters/Poster_Posture_F	tres					name		Poster (Posture)	Affiche (Posture)		#Machine Translated		
Assets	Furnitures/Poster_Posture_F		0	ignore	Assets/Posters/Poster_Posture_F	tres					inventory		Poster (Posture)	Affiche (Posture)		#Machine Translated		
Assets	Furnitures/Poster_Posture_F		0	ignore	Assets/Posters/Poster_Posture_F	tres					rotated		Poster (Posture)	Affiche (Posture)		#Machine Translated		
Assets	Furnitures/Poster_Posture_F		0	ignore	Assets/Posters/Poster_Posture_F	tres					equipment		Poster (Posture)	Affiche (Posture)		#Machine Translated		
Assets	Furnitures/Poster_Posture_F		0	substr	Assets/Posters/Poster_Posture_F	tres					display		Poster P.	Affiche P.		#Machine Translated		
Assets	Furnitures/Rack_Coat_F		0	substr	Assets/Rack_Coat/Rack_Coat_F	tres					name		Rack (Coat)	Porte-manteaux		#Machine Translated		
Assets	Furnitures/Rack_Coat_F		0	ignore	Assets/Rack_Coat/Rack_Coat_F	tres					inventory		Rack (Coat)	Porte-manteaux		#Machine Translated		
Assets	Furnitures/Rack_Coat_F		0	substr	Assets/Rack_Coat/Rack_Coat_F	tres					rotated		Rack C.	Rack C.		#Machine Translated		
Assets	Furnitures/Rack_Coat_F		0	ignore	Assets/Rack_Coat/Rack_Coat_F	tres					equipment		Rack (Coat)	Porte-manteaux		#Machine Translated		
Assets	Furnitures/Rack_Coat_F		0	ignore	Assets/Rack_Coat/Rack_Coat_F	tres					display		Rack C.	Rack C.		#Machine Translated		
Assets	Furnitures/Rya_Maria_F		0	substr	Assets/Rya/Rya_Maria_F	tres					name		Rya (Maria)	Rya (Maria)		#Machine Translated		
Assets	Furnitures/Rya_Maria_F		0	ignore	Assets/Rya/Rya_Maria_F	tres					inventory		Rya (Maria)	Rya (Maria)		#Machine Translated		
Assets	Furnitures/Rya_Maria_F		0	substr	Assets/Rya/Rya_Maria_F	tres					rotated		Rya M.	Rya M.		#Machine Translated		
Assets	Furnitures/Rya_Maria_F		0	ignore	Assets/Rya/Rya_Maria_F	tres					equipment		Rya (Maria)	Rya (Maria)		#Machine Translated		
Assets	Furnitures/Rya_Maria_F		0	ignore	Assets/Rya/Rya_Maria_F	tres					display		Rya M.	Rya M.		#Machine Translated		
Assets	Furnitures/Shelf_Metal_F		0	substr	Assets/Shelf_Metal/Shelf_Metal_F	tres					name		Shelf (Metal)	Étagère (en métal)		#Machine Translated		
Assets	Furnitures/Shelf_Metal_F		0	ignore	Assets/Shelf_Metal/Shelf_Metal_F	tres					inventory		Shelf (Metal)	Étagère (en métal)		#Machine Translated		
Assets	Furnitures/Shelf_Metal_F		0	ignore	Assets/Shelf_Metal/Shelf_Metal_F	tres					rotated		Shelf (Metal)	Étagère (en métal)		#Machine Translated		
Assets	Furnitures/Shelf_Metal_F		0	ignore	Assets/Shelf_Metal/Shelf_Metal_F	tres					equipment		Shelf (Metal)	Étagère (en métal)		#Machine Translated		
Assets	Furnitures/Shelf_Metal_F		0	substr	Assets/Shelf_Metal/Shelf_Metal_F	tres					display		Shelf M.	Étagère M.		#Machine Translated		
Assets	Furnitures/Shelf_Wall_F		0	substr	Assets/Shelf_Wall/Shelf_Wall_F	tres					name		Shelf (Wall)	Étagère (murale)		#Machine Translated		
Assets	Furnitures/Shelf_Wall_F		0	ignore	Assets/Shelf_Wall/Shelf_Wall_F	tres					inventory		Shelf (Wall)	Étagère (murale)		#Machine Translated		
Assets	Furnitures/Shelf_Wall_F		0	substr	Assets/Shelf_Wall/Shelf_Wall_F	tres					rotated		Shelf W.	Étagère W.		#Machine Translated		
Assets	Furnitures/Shelf_Wall_F		0	ignore	Assets/Shelf_Wall/Shelf_Wall_F	tres					equipment		Shelf (Wall)	Étagère (murale)		#Machine Translated		
Assets	Furnitures/Shelf_Wall_F		0	ignore	Assets/Shelf_Wall/Shelf_Wall_F	tres					display		Shelf W.	Étagère W.	Why the hell do they both use the same abbreviation? (Shelf (Wood), Shelf (Wall))	#Machine Translated		
Assets	Furnitures/Shelf_Wood_F		0	substr	Assets/Shelf_Wood/Shelf_Wood_F	tres					name		Shelf (Wood)	Étagère (en bois)		#Machine Translated		
Assets	Furnitures/Shelf_Wood_F		0	ignore	Assets/Shelf_Wood/Shelf_Wood_F	tres					inventory		Shelf (Wood)	Étagère (en bois)		#Machine Translated		
Assets	Furnitures/Shelf_Wood_F		0	ignore	Assets/Shelf_Wood/Shelf_Wood_F	tres					rotated		Shelf (Wood)	Étagère (en bois)		#Machine Translated		
Assets	Furnitures/Shelf_Wood_F		0	ignore	Assets/Shelf_Wood/Shelf_Wood_F	tres					equipment		Shelf (Wood)	Étagère (en bois)		#Machine Translated		
Assets	Furnitures/Shelf_Wood_F		0	ignore	Assets/Shelf_Wood/Shelf_Wood_F	tres					display		Shelf W.	Étagère W.	Why the hell do they both use the same abbreviation? (Shelf (Wood), Shelf (Wall))	#Machine Translated		
Assets	Furnitures/Sign_Border_Zone_F		0	substr	Assets/Sign_Border_Zone/Sign_Border_Zone_F	tres					name		Sign (Border Zone)	Panneau (zone frontalière)		#Machine Translated		
Assets	Furnitures/Sign_Border_Zone_F		0	ignore	Assets/Sign_Border_Zone/Sign_Border_Zone_F	tres					inventory		Sign (Border Zone)	Panneau (zone frontalière)		#Machine Translated		
Assets	Furnitures/Sign_Border_Zone_F		0	ignore	Assets/Sign_Border_Zone/Sign_Border_Zone_F	tres					rotated		Sign (Border Zone)	Panneau (zone frontalière)		#Machine Translated		
Assets	Furnitures/Sign_Border_Zone_F		0	ignore	Assets/Sign_Border_Zone/Sign_Border_Zone_F	tres					equipment		Sign (Border Zone)	Panneau (zone frontalière)		#Machine Translated		
Assets	Furnitures/Sign_Border_Zone_F		0	substr	Assets/Sign_Border_Zone/Sign_Border_Zone_F	tres					display		Sign BZ.	Signez BZ.		#Machine Translated		
Assets	Furnitures/Sofa_Leather_F		0	substr	Assets/Sofa_Leather/Sofa_Leather_F	tres					name		Sofa (Leather)	Canapé (en cuir)		#Machine Translated		
Assets	Furnitures/Sofa_Leather_F		0	ignore	Assets/Sofa_Leather/Sofa_Leather_F	tres					inventory		Sofa (Leather)	Canapé (en cuir)		#Machine Translated		
Assets	Furnitures/Sofa_Leather_F		0	ignore	Assets/Sofa_Leather/Sofa_Leather_F	tres					rotated		Sofa (Leather)	Canapé (en cuir)		#Machine Translated		
Assets	Furnitures/Sofa_Leather_F		0	ignore	Assets/Sofa_Leather/Sofa_Leather_F	tres					equipment		Sofa (Leather)	Canapé (en cuir)		#Machine Translated		
Assets	Furnitures/Sofa_Leather_F		0	substr	Assets/Sofa_Leather/Sofa_Leather_F	tres					display		Sofa L.	Canapé L.		#Machine Translated		
Assets	Furnitures/Stool_Military_F		0	substr	Assets/Stool_Military/Stool_Military_F	tres					name		Stool (Military)	Tabouret (militaire)		#Machine Translated		
Assets	Furnitures/Stool_Military_F		0	ignore	Assets/Stool_Military/Stool_Military_F	tres					inventory		Stool (Military)	Tabouret (militaire)		#Machine Translated		
Assets	Furnitures/Stool_Military_F		0	ignore	Assets/Stool_Military/Stool_Military_F	tres					rotated		Stool (Military)	Tabouret (militaire)		#Machine Translated		
Assets	Furnitures/Stool_Military_F		0	ignore	Assets/Stool_Military/Stool_Military_F	tres					equipment		Stool (Military)	Tabouret (militaire)		#Machine Translated		
Assets	Furnitures/Stool_Military_F		0	substr	Assets/Stool_Military/Stool_Military_F	tres					display		Stool M.	M. Stool		#Machine Translated		
Assets	Furnitures/Stool_Padded_F		0	substr	Assets/Stool_Padded/Stool_Padded_F	tres					name		Stool (Padded)	Tabouret (rembourré)		#Machine Translated		
Assets	Furnitures/Stool_Padded_F		0	ignore	Assets/Stool_Padded/Stool_Padded_F	tres					inventory		Stool (Padded)	Tabouret (rembourré)		#Machine Translated		
Assets	Furnitures/Stool_Padded_F		0	ignore	Assets/Stool_Padded/Stool_Padded_F	tres					rotated		Stool (Padded)	Tabouret (rembourré)		#Machine Translated		
Assets	Furnitures/Stool_Padded_F		0	ignore	Assets/Stool_Padded/Stool_Padded_F	tres					equipment		Stool (Padded)	Tabouret (rembourré)		#Machine Translated		
Assets	Furnitures/Stool_Padded_F		0	substr	Assets/Stool_Padded/Stool_Padded_F	tres					display		Stool P.	Selles P.		#Machine Translated		
Assets	Furnitures/Stove_F		0	ignore	Assets/Stove/Stove_F	tres					name		Stove	Cuisinière		#Machine Translated		
Assets	Furnitures/Stove_F		0	ignore	Assets/Stove/Stove_F	tres					inventory		Stove	Cuisinière		#Machine Translated		
Assets	Furnitures/Stove_F		0	ignore	Assets/Stove/Stove_F	tres					rotated		Stove	Cuisinière		#Machine Translated		
Assets	Furnitures/Stove_F		0	ignore	Assets/Stove/Stove_F	tres					equipment		Stove	Cuisinière		#Machine Translated		
Assets	Furnitures/Stove_F		0	ignore	Assets/Stove/Stove_F	tres					display		Stove	Cuisinière		#Machine Translated		
Assets	Furnitures/Table_Cabin_F		0	substr	Assets/Table_Cabin/Table_Cabin_F	tres					name		Table (Cabin)	Table (cabine)		#Machine Translated		
Assets	Furnitures/Table_Cabin_F		0	ignore	Assets/Table_Cabin/Table_Cabin_F	tres					inventory		Table (Cabin)	Table (cabine)		#Machine Translated		
Assets	Furnitures/Table_Cabin_F		0	ignore	Assets/Table_Cabin/Table_Cabin_F	tres					rotated		Table (Cabin)	Table (cabine)		#Machine Translated		
Assets	Furnitures/Table_Cabin_F		0	ignore	Assets/Table_Cabin/Table_Cabin_F	tres					equipment		Table (Cabin)	Table (cabine)		#Machine Translated		
Assets	Furnitures/Table_Cabin_F		0	substr	Assets/Table_Cabin/Table_Cabin_F	tres					display		Table C.	Tableau C.		#Machine Translated		
Assets	Furnitures/Table_Canteen_F		0	substr	Assets/Table_Canteen/Table_Canteen_F	tres					name		Table (Canteen)	Table (cantine)		#Machine Translated		
Assets	Furnitures/Table_Canteen_F		0	ignore	Assets/Table_Canteen/Table_Canteen_F	tres					inventory		Table (Canteen)	Table (cantine)		#Machine Translated		
Assets	Furnitures/Table_Canteen_F		0	ignore	Assets/Table_Canteen/Table_Canteen_F	tres					rotated		Table (Canteen)	Table (cantine)		#Machine Translated		
Assets	Furnitures/Table_Canteen_F		0	ignore	Assets/Table_Canteen/Table_Canteen_F	tres					equipment		Table (Canteen)	Table (cantine)		#Machine Translated		
Assets	Furnitures/Table_Canteen_F		0	ignore	Assets/Table_Canteen/Table_Canteen_F	tres					display		Table (Canteen)	Table (cantine)		#Machine Translated		
Assets	Furnitures/Table_Kitchen_F		0	substr	Assets/Table_Kitchen/Table_Kitchen_F	tres					name		Table (Kitchen)	Table (de cuisine)		#Machine Translated		
Assets	Furnitures/Table_Kitchen_F		0	ignore	Assets/Table_Kitchen/Table_Kitchen_F	tres					inventory		Table (Kitchen)	Table (de cuisine)		#Machine Translated		
Assets	Furnitures/Table_Kitchen_F		0	ignore	Assets/Table_Kitchen/Table_Kitchen_F	tres					rotated		Table (Kitchen)	Table (de cuisine)		#Machine Translated		
Assets	Furnitures/Table_Kitchen_F		0	ignore	Assets/Table_Kitchen/Table_Kitchen_F	tres					equipment		Table (Kitchen)	Table (de cuisine)		#Machine Translated		
Assets	Furnitures/Table_Kitchen_F		0	substr	Assets/Table_Kitchen/Table_Kitchen_F	tres					display		Table K.	Tableau K.		#Machine Translated		
Assets	Furnitures/Table_Office_F		0	substr	Assets/Table_Office/Table_Office_F	tres					name		Table (Office)	Bureau		#Machine Translated		
Assets	Furnitures/Table_Office_F		0	ignore	Assets/Table_Office/Table_Office_F	tres					inventory		Table (Office)	Bureau		#Machine Translated		
Assets	Furnitures/Table_Office_F		0	ignore	Assets/Table_Office/Table_Office_F	tres					rotated		Table (Office)	Bureau		#Machine Translated		
Assets	Furnitures/Table_Office_F		0	ignore	Assets/Table_Office/Table_Office_F	tres					equipment		Table (Office)	Bureau		#Machine Translated		
Assets	Furnitures/Table_Office_F		0	substr	Assets/Table_Office/Table_Office_F	tres					display		Table. O	Tableau O		#Machine Translated		
Assets	Furnitures/Target_Stand_F		0	substr	Assets/Target_Stand/Target_Stand_F	tres					name		Target Stand	Support de cible		#Machine Translated		
Assets	Furnitures/Target_Stand_F		0	ignore	Assets/Target_Stand/Target_Stand_F	tres					inventory		Target Stand	Support de cible		#Machine Translated		
Assets	Furnitures/Target_Stand_F		0	ignore	Assets/Target_Stand/Target_Stand_F	tres					rotated		Target Stand	Support de cible		#Machine Translated		
Assets	Furnitures/Target_Stand_F		0	ignore	Assets/Target_Stand/Target_Stand_F	tres					equipment		Target Stand	Support de cible		#Machine Translated		
Assets	Furnitures/Target_Stand_F		0	substr	Assets/Target_Stand/Target_Stand_F	tres					display		Target S.	Cible S.		#Machine Translated		
Assets	Furnitures/Television_F		0	substr	Assets/Television/Television_F	tres					name		Television	Télévision		#Machine Translated		
Assets	Furnitures/Television_F		0	ignore	Assets/Television/Television_F	tres					inventory		Television	Télévision		#Machine Translated		
Assets	Furnitures/Television_F		0	ignore	Assets/Television/Television_F	tres					rotated		Television	Télévision		#Machine Translated		
Assets	Furnitures/Television_F		0	ignore	Assets/Television/Television_F	tres					equipment		Television	Télévision		#Machine Translated		
Assets	Furnitures/Television_F		0	substr	Assets/Television/Television_F	tres					display		TV	Télévision		#Machine Translated		
Assets	Furnitures/Trolley_Short_F		0	substr	Assets/Trolley/Trolley_Short_F	tres					name		Trolley (Short)	Chariot (court)		#Machine Translated		
Assets	Furnitures/Trolley_Short_F		0	ignore	Assets/Trolley/Trolley_Short_F	tres					inventory		Trolley (Short)	Chariot (court)		#Machine Translated		
Assets	Furnitures/Trolley_Short_F		0	ignore	Assets/Trolley/Trolley_Short_F	tres					rotated		Trolley (Short)	Chariot (court)		#Machine Translated		
Assets	Furnitures/Trolley_Short_F		0	ignore	Assets/Trolley/Trolley_Short_F	tres					equipment		Trolley (Short)	Chariot (court)		#Machine Translated		
Assets	Furnitures/Trolley_Short_F		0	substr	Assets/Trolley/Trolley_Short_F	tres					display		Trolley S.	Trolley S.		#Machine Translated		
Assets	Furnitures/Trolley_Tall_F		0	substr	Assets/Trolley/Trolley_Tall_F	tres					name		Trolley (Tall)	Chariot (haut)		#Machine Translated		
Assets	Furnitures/Trolley_Tall_F		0	ignore	Assets/Trolley/Trolley_Tall_F	tres					inventory		Trolley (Tall)	Chariot (haut)		#Machine Translated		
Assets	Furnitures/Trolley_Tall_F		0	ignore	Assets/Trolley/Trolley_Tall_F	tres					rotated		Trolley (Tall)	Chariot (haut)		#Machine Translated		
Assets	Furnitures/Trolley_Tall_F		0	ignore	Assets/Trolley/Trolley_Tall_F	tres					equipment		Trolley (Tall)	Chariot (haut)		#Machine Translated		
Assets	Furnitures/Trolley_Tall_F		0	substr	Assets/Trolley/Trolley_Tall_F	tres					display		Trolley T.	Trolley T.		#Machine Translated		
Assets	Furnitures/Weapon_Display_F		0	substr	Assets/Weapon_Display/Weapon_Display_F	tres					name		Weapon Display	Présentation des armes		#Machine Translated		
Assets	Furnitures/Weapon_Display_F		0	ignore	Assets/Weapon_Display/Weapon_Display_F	tres					inventory		Weapon Display	Présentation des armes		#Machine Translated		
Assets	Furnitures/Weapon_Display_F		0	ignore	Assets/Weapon_Display/Weapon_Display_F	tres					rotated		Weapon Display	Présentation des armes		#Machine Translated		
Assets	Furnitures/Weapon_Display_F		0	ignore	Assets/Weapon_Display/Weapon_Display_F	tres					equipment		Weapon Display	Présentation des armes		#Machine Translated		
Assets	Furnitures/Weapon_Display_F		0	substr	Assets/Weapon_Display/Weapon_Display_F	tres					display		Weapon D.	Arme D.		#Machine Translated		
