Where	Sub	Type	method	Text	Translation	File Directory	File Name	Reworked by	Contributors	Attribution	Comments	max_length
Items	Electronics	Casette	pending	"STEREO
STEREO CASSETTE PLAYER

STEREO
CASSETTE
PLAYER"	"STEREO
STEREO CASSETTE PLAYER

STEREO
CASSETTE
PLAYER"	\Items\Electronics\Casette_Player\Files	TX_Casette_Player_AL.png					
Items	Electronics	Casette	pending	"RADIO HITS
THE GREATEST RADIO HITS
ONE-HIT WONDERS & MEGA HITS"	"RADIO HITS
THE GREATEST RADIO HITS
ONE-HIT WONDERS & MEGA HITS"	\Items\Electronics\Casette_Radio\Files	Icon_Casette_Radio.png					
Items	Electronics	Casette	pending	"RADIO HITS

RTV
RECORDS"	"RADIO HITS

RTV
RECORDS"	\Items\Electronics\Casette_Radio\Files	Icon_Casette_Radio_Preview.png					
Items	Electronics	Casette	pending	"RADIO HITS
THE GREATEST RADIO HITS
ONE-HIT WONDERS & MEGA HITS

RTV
RECORDS"	"RADIO HITS
THE GREATEST RADIO HITS
ONE-HIT WONDERS & MEGA HITS

RTV
RECORDS"	\Items\Electronics\Casette_Radio\Files	TX_Casette_Radio_AL.png					
Items	Electronics	Casette	pending	"SYMPHONY

VOSTOK SYMPHONY
PRESENTED BY AKI KNAAPPILA"	"SYMPHONY

VOSTOK SYMPHONY
PRESENTED BY AKI KNAAPPILA"	\Items\Electronics\Casette_Symphony\Files	Icon_Casette_Symphony.png					
Items	Electronics	Casette	pending	"SYMPHONY

RTV
RECORDS"	"SYMPHONY

RTV
RECORDS"	\Items\Electronics\Casette_Symphony\Files	Icon_Casette_Symphony_Preview.png					
Items	Electronics	Casette	pending	"SYMPHONY

VOSTOK SYMPHONY
PRESENTED BY AKI KNAAPPILA

SYMPHONY

RTV
RECORDS"	"SYMPHONY

VOSTOK SYMPHONY
PRESENTED BY AKI KNAAPPILA

SYMPHONY

RTV
RECORDS"	\Items\Electronics\Casette_Symphony\Files	TX_Casette_Symphony_AL.png					
Items	Electronics		pending			\Items\Electronics\Coffeemaster\Files	Icon_Coffeemaster.png				Reason for ignoring: Low Resolution	
Items	Electronics		pending			\Items\Electronics\Coffeemaster\Files	TX_Coffeemaster_AL.png				Reason for ignoring: Low Resolution	
Items	Electronics		pending			\Items\Electronics\Cooking_Station\Files	Icon_Cooking_Station.png				Reason for ignoring: Translation is unnecessary	
Items	Electronics		ignore			\Items\Electronics\Hotplate\Files	Icon_Hotplate.png					
Items	Electronics		ignore			\Items\Electronics\Hotplate\Files	TX_Hotplate_AL.png					
Items	Electronics		ignore	"PWR
MAX

12V

DC/AC INVERTER"	"PWR
MAX

12V

DC/AC INVERTER"	\Items\Electronics\Inverter\Files	Icon_Inverter.png				Reason for ignoring: Translation is unnecessary	
Items	Electronics		ignore	"PWR
MAX

12V

DC/AC INVERTER

Tämä puoli alaspäin.
This side down.
Den här sidan ner.

Nimellisvirta /
nominal current /
nominell ström

input: 30 A @ 12 VDC
output: 1.3 A @ 230 VAC

Nimellisjännite /
nominal voltage /
nominell spänning

12 VDC - 230 VAC

S/N: 23322233
MADE IN TAIWAN"	"PWR
MAX

12V

DC/AC INVERTER

Tämä puoli alaspäin.
This side down.
Den här sidan ner.

Nimellisvirta /
nominal current /
nominell ström

input: 30 A @ 12 VDC
output: 1.3 A @ 230 VAC

Nimellisjännite /
nominal voltage /
nominell spänning

12 VDC - 230 VAC

S/N: 23322233
MADE IN TAIWAN"	\Items\Electronics\Inverter\Files	TX_Inverter_AL.png				Reason for ignoring: Translation is unnecessary	
Items	Electronics		ignore			\Items\Electronics\Narva\Files	Icon_Narva.png					
Items	Electronics		ignore			\Items\Electronics\Narva\Files	TX_Narva_AL.png					
Items	Electronics		ignore			\Items\Electronics\PV7\Files	Icon_PV7.png				Reason for ignoring: Translation is unnecessary	
Items	Electronics		ignore			\Items\Electronics\PV7\Files	TX_PV7_AL.png				Reason for ignoring: Translation is unnecessary	
Items	Electronics		ignore			\Items\Electronics\Polaris\Files	Icon_Polaris.png					
Items	Electronics		ignore	POLARIS		\Items\Electronics\Polaris\Files	TX_Polaris_AL.png				Reason for ignoring: Translation is unnecessary	
Items	Fishing	Fish	ignore			\Items\Fishing\Bream\Files	Icon_Bream.png					
Items	Fishing	Fish	ignore			\Items\Fishing\Bream\Files	TX_Bream_AL.png					
Items	Fishing	Fish	ignore			\Items\Fishing\Bream\Files	TX_Bream_NR.png					
Items	Fishing	Equipment	ignore			\Items\Fishing\Fishing_Rod\Files	Icon_Fishing_Rod.png					
Items	Fishing	Equipment	ignore			\Items\Fishing\Fishing_Rod\Files	TX_Fishing_Line_AL.png					
Items	Fishing	Equipment	ignore			\Items\Fishing\Fishing_Rod\Files	TX_Fishing_Reel_AL.png					
Items	Fishing	Equipment	ignore			\Items\Fishing\Fishing_Rod\Files	TX_Fishing_Reel_NR.png					
Items	Fishing	Equipment	ignore			\Items\Fishing\Fishing_Rod\Files	TX_Fishing_Rod_AL.png					
Items	Fishing	Equipment	ignore			\Items\Fishing\Fishing_Rod\Files	TX_Fishing_Rod_NR.png					
Items	Fishing	Fish	ignore			\Items\Fishing\Perch\Files	Icon_Perch.png					
Items	Fishing	Fish	ignore			\Items\Fishing\Perch\Files	TX_Perch_AL.png					
Items	Fishing	Fish	ignore			\Items\Fishing\Perch\Files	TX_Perch_NR.png					
Items	Fishing	Fish	ignore			\Items\Fishing\Pike\Files	Icon_Pike.png					
Items	Fishing	Fish	ignore			\Items\Fishing\Pike\Files	TX_Pike_AL.png					
Items	Fishing	Fish	ignore			\Items\Fishing\Pike\Files	TX_Pike_NR.png					
Items	Fishing	Fish	ignore			\Items\Fishing\Pike_Master\Files	TX_Pike_Master_AL.png					
Items	Fishing	Fish	ignore			\Items\Fishing\Roach\Files	Icon_Roach.png					
Items	Fishing	Fish	ignore			\Items\Fishing\Roach\Files	TX_Roach_AL.png					
Items	Fishing	Fish	ignore			\Items\Fishing\Roach\Files	TX_Roach_NR.png					
Items	Weapon	Grenades	ignore			\Items\Grenades\F1\Files	Icon_F1.png					
Items	Weapon	Grenades	ignore			\Items\Grenades\F1\Files	TX_F1_AL.png					
Items	Weapon	Grenades	ignore			\Items\Grenades\F1\Files	TX_F1_NR.png					
Items	Weapon	Grenades	ignore			\Items\Grenades\M43\Files	Icon_M43.png					
Items	Weapon	Grenades	ignore			\Items\Grenades\M43\Files	TX_M43_AL.png					
Items	Weapon	Grenades	ignore			\Items\Grenades\M43\Files	TX_M43_NR.png					
Items	Weapon	Grenades	ignore			\Items\Grenades\M50\Files	Icon_M50.png					
Items	Weapon	Grenades	ignore			\Items\Grenades\M50\Files	TX_M50_AL.png					
Items	Weapon	Grenades	ignore			\Items\Grenades\M50\Files	TX_M50_NR.png					
Items	Weapon	Grenades	ignore			\Items\Grenades\RGD-5\Files	Icon_RGD-5.png					
Items	Weapon	Grenades	ignore			\Items\Grenades\RGD-5\Files	TX_RGD-5_AL.png					
Items	Weapon	Grenades	ignore			\Items\Grenades\RGD-5\Files	TX_RGD-5_NR.png					
Items	Equipments	Helmets	ignore			\Items\Helmets\Helmet_Police\Files	Icon_Helmet_Police.png					
Items	Equipments	Helmets	pending	POLISI	POLICE	\Items\Helmets\Helmet_Police\Files	TX_Helmet_Police_AL.png					
Items	Equipments	Helmets	ignore			\Items\Helmets\SSh-39\Files	Icon_SSh-39.png					
Items	Equipments	Helmets	ignore			\Items\Helmets\SSh-39\Files	TX_SSh-39_AL.png					
Items	Instruments	Instruments	ignore			\Items\Instruments\Guitar\Files	Icon_Guitar.png					
Items	Instruments	Instruments	ignore			\Items\Instruments\Guitar\Files	TX_Guitar_AL.png					
Items	Instruments	Instruments	ignore			\Items\Instruments\Guitar\Files	TX_Guitar_NR.png					
Items	Instruments	Instruments	ignore			\Items\Instruments\Harmonica\Files	Icon_Harmonica.png					
Items	Instruments	Instruments	ignore			\Items\Instruments\Harmonica\Files	TX_Harmonica_AL.png					
Items	Keys		pending	ATTIC		\Items\Keys\Files	Icon_Key_Attic.png					
Items	Keys		pending	BUNKER		\Items\Keys\Files	Icon_Key_Bunker.png					
Items	Keys		pending	CELLAR		\Items\Keys\Files	Icon_Key_Cellar.png					
Items	Keys		pending	CLASSROOM		\Items\Keys\Files	Icon_Key_Classroom.png					
Items	Keys		pending	GYMNASIUM		\Items\Keys\Files	Icon_Key_Gymnasium.png					
Items	Keys		pending	TUNNEL		\Items\Keys\Files	Icon_Key_Tunnel.png					
Items	Keys		pending	ATTIC		\Items\Keys\Files	TX_Key_Attic_AL.png					
Items	Keys		pending	BUNKER		\Items\Keys\Files	TX_Key_Bunker_AL.png					
Items	Keys		pending	CELLAR		\Items\Keys\Files	TX_Key_Cellar_AL.png					
Items	Keys		pending	CLASSROOM		\Items\Keys\Files	TX_Key_Classroom_AL.png					
Items	Keys		pending	GYMNASIUM		\Items\Keys\Files	TX_Key_Gymnasium_AL.png					
Items	Keys		pending	TUNNEL		\Items\Keys\Files	TX_Key_Tunnel_AL.png					
Items	Weapon	Knives	ignore			\Items\Knives\Jaeger_140\Files	Icon_Jaeger_140.png					
Items	Weapon	Knives	ignore			\Items\Knives\Jaeger_140\Files	TX_Jaeger_140_AL.png					
Items	Weapon	Knives	ignore			\Items\Knives\Jaeger_140\Files	TX_Jaeger_140_NR.png					
Items	Weapon	Knives	ignore			\Items\Knives\Skrama_200\Files	Icon_Skrama_200.png					
Items	Weapon	Knives	ignore			\Items\Knives\Skrama_200\Files	TX_Skrama_200_AL.png					
Items	Weapon	Knives	ignore			\Items\Knives\Skrama_200\Files	TX_Skrama_200_NR.png					
Items	Weapon	Knives	ignore			\Items\Knives\Skrama_240\Files	Icon_Skrama_240.png					
Items	Weapon	Knives	ignore			\Items\Knives\Skrama_240\Files	TX_Skrama_240_AL.png					
Items	Weapon	Knives	ignore			\Items\Knives\Skrama_240\Files	TX_Skrama_240_NR.png					
Items	Lore		ignore			\Items\Lore\Cat\Files	Icon_Box.png					
Items	Lore		ignore			\Items\Lore\Cat\Files	TX_Box_AL.png					
Items	Lore		ignore			\Items\Lore\Cat\Files	TX_Cat_NR.png					
Items	Lore		pending	"ОБРАЗЕЦ № A-001
СОБСТВЕННОСТЬ СЕВЕРОНЕФТИ"	"Sample NO: A-001

Property of СЕВЕРОНЕФТИ"	\Items\Lore\Oil_Sample\Files	Icon_Oil_Sample.png					
Items	Lore		pending	"ОБРАЗЕЦ № A-001
СОБСТВЕННОСТЬ СЕВЕРОНЕФТИ"	"SPECIMEN No. A-001
PROPERTY OF СЕВЕРОНЕФТЬ"	\Items\Lore\Oil_Sample\Files	TX_Oil_Sample_AL.png				СЕВЕРОНЕФТЬ = SEVERONEFT	
Items	Lore		ignore	"Havainnot

Potilaalla havaittavissa voimakasta hengitysteiden ärsytystä (bronkiaalinen)
sekä merkittävää pahoinvointia. RR 160/95, p 110, SpO2 88% (huoneilmalla).

Verenkuvassa viitteitä asidoosista. Epäily altistumisesta akryylinitriilille
sekä sen palamisprosessissa vapautuneelle syaanivedylle (HCN).

Oirekuvaus

Hengitystiet: Voimakas yskä, hengenahdistus (dyspnea).
Keuhkoissa kuultavissa rahinaa.

Neurologiset oireet: Huimaus, sekavuus ja päänsärky.
Potilas valittaa ”metallista makua” suussa.

Iho: Lievää syanoosia raajoissa, vaikka iho tuntuu lämpimältä.

Hoitosuunnitelma

Välitön happihoito aloitettu. Seurataan mahdollisia sydänoireita.
Mikäli tila heikkenee, harkittava vasta-ainemyrkytykseen varalta.

Alueen vesistöjen ja ympäristön tila tarkistettava lisäaltistumisen estämiseksi.

Poikkeavat löydökset

Vaikka akryylinitriili ja syaanivety selittävät osan oireista, potilaan lihasjäykkyys ja pupillien
poikkeuksellinen supistuminen (mioosi) viittaavat myös johonkin muuhun.

Nämä eivät ole tyypillisiä nitriilimyrkytyksen oireita. Vaikuttaa siltä, että potilaan
elimistössä on myös tuntemattomia hermostoon vaikuttavia aineita.

Kyseessä voi olla monimutkaisempi, mahdollisesti synteettisesti muokattu yhdiste.
STUK informoitu (kiireellinen) ja virka-apupyyntö lähetetty PV."		\Items\Lore\Patient_Report\Files	Icon_Patient_Report.png				Reason for ignoring: Low Resolution	
Items	Lore		pending	"Havainnot

Potilaalla havaittavissa voimakasta hengitysteiden ärsytystä (bronkiaalinen)
sekä merkittävää pahoinvointia. RR 160/95, p 110, SpO2 88% (huoneilmalla).

Verenkuvassa viitteitä asidoosista. Epäily altistumisesta akryylinitriilille
sekä sen palamisprosessissa vapautuneelle syaanivedylle (HCN).

Oirekuvaus

Hengitystiet: Voimakas yskä, hengenahdistus (dyspnea).
Keuhkoissa kuultavissa rahinaa.

Neurologiset oireet: Huimaus, sekavuus ja päänsärky.
Potilas valittaa ”metallista makua” suussa.

Iho: Lievää syanoosia raajoissa, vaikka iho tuntuu lämpimältä.

Hoitosuunnitelma

Välitön happihoito aloitettu. Seurataan mahdollisia sydänoireita.
Mikäli tila heikkenee, harkittava vasta-ainemyrkytykseen varalta.

Alueen vesistöjen ja ympäristön tila tarkistettava lisäaltistumisen estämiseksi.

Poikkeavat löydökset

Vaikka akryylinitriili ja syaanivety selittävät osan oireista, potilaan lihasjäykkyys ja pupillien
poikkeuksellinen supistuminen (mioosi) viittaavat myös johonkin muuhun.

Nämä eivät ole tyypillisiä nitriilimyrkytyksen oireita. Vaikuttaa siltä, että potilaan
elimistössä on myös tuntemattomia hermostoon vaikuttavia aineita.

Kyseessä voi olla monimutkaisempi, mahdollisesti synteettisesti muokattu yhdiste.
STUK informoitu (kiireellinen) ja virka-apupyyntö lähetetty PV."		\Items\Lore\Patient_Report\Files	TX_Patient_Report_AL.png					
Items	Medical		pending	MEDICAL		\Items\Medical\AFAK\Files	Icon_AFAK.png					
Items	Medical		pending	MEDICAL		\Items\Medical\AFAK\Files	TX_AFAK_AL.png					
Items	Medical		pending	"14 tabl.

Amoxpro 500 mg

kalvopäällysteiset tabletit / filmdragerade tabletter

amoxicillin."		\Items\Medical\Antibiotics\Files	Icon_Antibiotics.png					
Items	Medical		pending	"14 tabl.

Amoxpro 500 mg

kalvopäällysteiset tabletit / filmdragerade tabletter
amoxicillin.

1 tabl. sisältää / innehåller
amoxicillinum trihydricum prod. amoxicillinum 500 mg

Lue pakkausseloste ennen käyttöä.
Ei lasten ulottuville eikä näkyville.
Säilytä alkuperäispakkauksessa alle 25 °C.

Läs bipacksedeln före användning.
Förvaras utom syn- och räckhåll för barn.
Förvaras i originalförpackningen vid högst 25 °C."		\Items\Medical\Antibiotics\Files	TX_Antibiotics_AL.png					
Items	Medical		ignore	"Hydrogen peroxide 3%

FINAMEDI
CHEMICAL

Not for injection

250 ml"		\Items\Medical\Antiseptic\Files	Icon_Antiseptic.png				Reason for ignoring: Low Resolution	
Items	Medical		pending	"Hydrogen peroxide 3%

FINAMEDI
CHEMICAL

Not for injection

250 ml"		\Items\Medical\Antiseptic\Files	TX_Antiseptic_AL.png					
Items	Medical		ignore	"ViTAL
HUULILLE KÄSILLE KYNSINAUHOILLE"		\Items\Medical\Balm\Files	Icon_Balm.png				Reason for ignoring: Low Resolution	
Items	Medical		pending	"ViTAL
HUULILLE KÄSILLE KYNSINAUHOILLE"		\Items\Medical\Balm\Files	TX_Balm_AL.png				Some texture is unreadable (low resolution)	
Items	Medical		pending	"ENSISIDE
FÖRSTA FÖRBAND"		\Items\Medical\Bandage\Files	Icon_Bandage.png					
Items	Medical		pending	"ENSISIDE
FÖRSTA FÖRBAND

TAI

KÄYTTÖ HAAVAN PETINSITEENÄ:
KOHDISTA RAAJA.
PEITÄ HAAVA SOPIVASTI TAITETULLA
TYYNYOSALLA JA KIINNITÄ SITEELLÄ.

KÄYTTÖ RUNSAASSA
VERENVUODOSSA PAINESITEENÄ:
PEITÄ HAAVA RULLAA TOINEN TYYNYOSA
PETINSITEEN PÄÄLLE.
KIINNITÄ TUKEVASTI SITEELLÄ."		\Items\Medical\Bandage\Files	TX_Bandage_AL.png					
Items	Medical		ignore			\Items\Medical\Bandage_Improvised\Files	Icon_Bandage_Improvised.png					
Items	Medical		pending			\Items\Medical\Cold_Medicine\Files	Icon_Cold_Medicine.png					
Items	Medical		pending			\Items\Medical\Cold_Medicine\Files	TX_Cold_Medicine_AL.png					
Items	Medical		pending			\Items\Medical\Deodorant\Files	Icon_Deodorant.png					
Items	Medical		pending			\Items\Medical\Deodorant\Files	TX_Deodorant_AL.png					
Items	Medical		pending			\Items\Medical\Gum\Files	Icon_Gum.png					
Items	Medical		pending			\Items\Medical\Gum\Files	TX_Gum_AL.png					
Items	Medical		pending			\Items\Medical\IFAK\Files	Icon_IFAK.png					
Items	Medical		pending			\Items\Medical\IFAK\Files	TX_IFAK_AL.png					
Items	Medical		pending			\Items\Medical\Lotion\Files	Icon_Lotion.png					
Items	Medical		pending			\Items\Medical\Lotion\Files	TX_Lotion_AL.png					
Items	Medical		pending			\Items\Medical\Medkit\Files	Icon_Medkit.png					
Items	Medical		pending			\Items\Medical\Medkit\Files	TX_Medkit_AL.png					
Items	Medical		pending			\Items\Medical\Melatonin\Files	Icon_Melatonin.png					
Items	Medical		pending			\Items\Medical\Melatonin\Files	TX_Melatonin_AL.png					
Items	Medical		pending			\Items\Medical\Painkillers\Files	Icon_Painkillers.png					
Items	Medical		pending			\Items\Medical\Painkillers\Files	TX_Painkillers_AL.png					
Items	Medical		pending			\Items\Medical\Saline\Files	Icon_Saline.png					
Items	Medical		pending			\Items\Medical\Saline\Files	TX_Saline_AL.png					
Items	Medical		pending			\Items\Medical\Splint\Files	Icon_Splint.png					
Items	Medical		pending			\Items\Medical\Splint\Files	TX_Splint_AL.png					
Items	Medical		pending			\Items\Medical\Splint_Improvised\Files	Icon_Splint_Improvised.png					
Items	Medical		pending			\Items\Medical\Thermal_Blanket\Files	Icon_Thermal_Blanket.png					
Items	Medical		pending			\Items\Medical\Thermal_Blanket\Files	TX_Thermal_Blanket_AL.png					
Items	Medical		pending			\Items\Medical\Tissues\Files	Icon_Tissues.png					
Items	Medical		pending			\Items\Medical\Tissues\Files	TX_Tissues_AL.png					
Items	Medical		pending			\Items\Medical\Tourniquet\Files	Icon_Tourniquet.png					
Items	Medical		pending			\Items\Medical\Tourniquet\Files	TX_Tourniquet_AL.png					
Items	Medical		pending			\Items\Medical\Tourniquet_Improvised\Files	Icon_Tourniquet_Improvised.png					
Items	Medical		pending			\Items\Medical\Wipes\Files	Icon_Wipes.png					
Items	Medical		pending			\Items\Medical\Wipes\Files	TX_Wipes_AL.png					
Items			pending			\Items\Misc\Blanket\Files	Icon_Blanket.png					
Items			pending			\Items\Misc\Blanket\Files	TX_Blanket_AL.png					
Items			pending			\Items\Misc\Board_Game\Files	Icon_Board_Game.png					
Items			pending			\Items\Misc\Board_Game\Files	TX_Board_Game_AL.png					
Items			pending			\Items\Misc\Bucket\Files	Icon_Bucket.png					
Items			pending			\Items\Misc\Bucket\Files	TX_Bucket_AL.png					
Items			pending			\Items\Misc\Coffee_Filter\Files	Icon_Coffee_Filter.png					
Items			pending			\Items\Misc\Coffee_Filter\Files	TX_Coffee_Filter_AL.png					
Items			pending			\Items\Misc\Duct_Tape\Files	Icon_Duct_Tape.png					
Items			pending			\Items\Misc\Duct_Tape\Files	TX_Duct_Tape_AL.png					
Items			pending			\Items\Misc\Happy_Stove\Files	Icon_Happy_Stove.png					
Items			pending			\Items\Misc\Happy_Stove\Files	TX_Happy_Stove_AL.png					
Items			pending			\Items\Misc\Jerry_Can\Files	Icon_Jerry_Can.png					
Items			pending			\Items\Misc\Jerry_Can\Files	TX_Jerry_Can_AL.png					
Items			pending			\Items\Misc\Lumber\Files	Icon_Lumber.png					
Items			pending			\Items\Misc\Lumber\Files	TX_Lumber_AL.png					
Items			pending			\Items\Misc\Map\Files	Icon_Map.png					
Items			pending			\Items\Misc\Map\Files	TX_Map_AL.png					
Items			pending			\Items\Misc\Map_Tactical\Files	Icon_Map_Tactical.png					
Items			pending			\Items\Misc\Matches\Files	Icon_Matches.png					
Items			pending			\Items\Misc\Matches\Files	TX_Matches_AL.png					
Items			pending			\Items\Misc\Mattress\Files	Icon_Mattress.png					
Items			pending			\Items\Misc\Mattress\Files	TX_Mattress_AL.png					
Items			pending			\Items\Misc\Mess_Kit\Files	Icon_Mess_Kit.png					
Items			pending			\Items\Misc\Mess_Kit\Files	TX_Mess_Kit_AL.png					
Items			pending			\Items\Misc\Nails\Files	Icon_Nails.png					
Items			pending			\Items\Misc\Nails\Files	TX_Nails_AL.png					
Items			pending			\Items\Misc\Oil_Filter\Files	Icon_Oil_Filter.png					
Items			pending			\Items\Misc\Oil_Filter\Files	TX_Oil_Filter_AL.png					
Items			pending			\Items\Misc\Pillow\Files	Icon_Pillow.png					
Items			pending			\Items\Misc\Pillow\Files	TX_Pillow_AL.png					
Items			pending			\Items\Misc\Rags\Files	Icon_Rags.png					
Items			pending			\Items\Misc\Rags\Files	TX_Rags_AL.png					
Items			pending			\Items\Misc\Sleeping_Bag\Files	Icon_Sleeping_Bag.png					
Items			pending			\Items\Misc\Sleeping_Bag\Files	TX_Sleeping_Bag_AL.png					
Items			pending			\Items\Misc\Sleeping_Bag\Files	TX_Sleeping_Bag_Open_AL.png					
Items			pending			\Items\Misc\Sleeping_Bag\Files	TX_Sleeping_Bag_Open_NR.png					
Items			pending			\Items\Misc\Sticks\Files	Icon_Sticks.png					
Items			pending			\Items\Misc\Sticks\Files	TX_Sticks_AL.png					
Items			pending			\Items\Misc\Tackle_Box\Files	Icon_Tackle_Box.png					
Items			pending			\Items\Misc\Tackle_Box\Files	TX_Tackle_Box_AL.png					
Items			pending			\Items\Misc\Toilet_Paper\Files	Icon_Toilet_Paper.png					
Items			pending			\Items\Misc\Toilet_Paper\Files	TX_Toilet_Paper_AL.png					
Items			pending			\Items\Misc\Toolbox\Files	Icon_Toolbox.png					
Items			pending			\Items\Misc\Toolbox\Files	TX_Toolbox_AL.png					
Items			pending			\Items\Misc\Water_Lock\Files	Icon_Water_Lock.png					
Items			pending			\Items\Misc\Water_Lock\Files	TX_Water_Lock_AL.png					
Items			pending			\Items\Misc\Weapon_Repair_Kit\Files	Icon_Weapon_Repair_Kit.png					
Items			pending			\Items\Misc\Weapon_Repair_Kit\Files	TX_Weapon_Repair_Kit_AL.png					
Items			pending			\Items\Rigs\K19\Files	Icon_K19.png					
Items			pending			\Items\Rigs\K19\Files	TX_K19_AL.png					
Items			pending			\Items\Rigs\LVPC\Files	Icon_LVPC_Green.png					
Items			pending			\Items\Rigs\LVPC\Files	Icon_LVPC_M05.png					
Items			pending			\Items\Rigs\LVPC\Files	Icon_LVPC_Winter.png					
Items			pending			\Items\Rigs\LVPC\Files	TX_LVPC_Green_AL.png					
Items			pending			\Items\Rigs\LVPC\Files	TX_LVPC_M05_AL.png					
Items			pending			\Items\Rigs\LVPC\Files	TX_LVPC_Winter_AL.png					
Items			pending			\Items\Rigs\Vest_Fishing\Files	Icon_Vest_Fishing.png					
Items			pending			\Items\Rigs\Vest_Fishing\Files	TX_Vest_Fishing_AL.png					
Items			pending			\Items\Weapons\AK-12\Files	Icon_AK-12.png					
Items			pending			\Items\Weapons\AK-12\Files	Icon_AK-12_Magazine.png					
Items			pending			\Items\Weapons\AK-12\Files	TX_AK-12_AL.png					
Items			pending			\Items\Weapons\AK-12\Files	TX_AK-12_NR.png					
Items			pending			\Items\Weapons\AKM\Files	Icon_AKM.png					
Items			pending			\Items\Weapons\AKM\Files	Icon_AKM_Magazine.png					
Items			pending			\Items\Weapons\AKM\Files	TX_AKM_AL.png					
Items			pending			\Items\Weapons\AKM\Files	TX_AKM_NR.png					
Items			pending			\Items\Weapons\AKS-74U\Files	Icon_AKS-74U.png					
Items			pending			\Items\Weapons\AKS-74U\Files	Icon_AKS-74U_Magazine.png					
Items			pending			\Items\Weapons\AKS-74U\Files	TX_AKS-74U_AL.png					
Items			pending			\Items\Weapons\AKS-74U\Files	TX_AKS-74U_NR.png					
Items			pending			\Items\Weapons\AKS-74U\Files	TX_AK_Mount_AL.png					
Items			pending			\Items\Weapons\AKS-74U\Files	TX_AK_Mount_NR.png					
Items			pending			\Items\Weapons\Colt_1911\Files	Icon_Colt_1911.png					
Items			pending			\Items\Weapons\Colt_1911\Files	Icon_Colt_1911_Magazine.png					
Items			pending			\Items\Weapons\Colt_1911\Files	TX_Colt_1911_AL.png					
Items			pending			\Items\Weapons\Colt_1911\Files	TX_Colt_1911_NR.png					
Items			pending			\Items\Weapons\Glock_17\Files	Icon_Glock_17.png					
Items			pending			\Items\Weapons\Glock_17\Files	Icon_Glock_17_Magazine.png					
Items			pending			\Items\Weapons\Glock_17\Files	TX_Glock_17_AL.png					
Items			pending			\Items\Weapons\Glock_17\Files	TX_Glock_17_NR.png					
Items			pending			\Items\Weapons\HK416\Files	Icon_HK416.png					
Items			pending			\Items\Weapons\HK416\Files	Icon_HK416_Magazine.png					
Items			pending			\Items\Weapons\HK416\Files	TX_HK416_Body_AL.png					
Items			pending			\Items\Weapons\HK416\Files	TX_HK416_Body_NR.png					
Items			pending			\Items\Weapons\HK416\Files	TX_HK416_Buffer_AL.png					
Items			pending			\Items\Weapons\HK416\Files	TX_HK416_Buffer_NR.png					
Items			pending			\Items\Weapons\HK416\Files	TX_HK416_Geissele_AL.png					
Items			pending			\Items\Weapons\HK416\Files	TX_HK416_Geissele_NR.png					
Items			pending			\Items\Weapons\HK416\Files	TX_HK416_Magazine_AL.png					
Items			pending			\Items\Weapons\HK416\Files	TX_HK416_Magazine_NR.png					
Items			pending			\Items\Weapons\HK416\Files	TX_HK416_Muzzle_AL.png					
Items			pending			\Items\Weapons\HK416\Files	TX_HK416_Muzzle_NR.png					
Items			pending			\Items\Weapons\HK416\Files	TX_HK416_Sights_AL.png					
Items			pending			\Items\Weapons\HK416\Files	TX_HK416_Sights_NR.png					
Items			pending			\Items\Weapons\HK416\Files	TX_HK416_Stock_AL.png					
Items			pending			\Items\Weapons\HK416\Files	TX_HK416_Stock_NR.png					
Items			pending			\Items\Weapons\KAR-21\Files	Icon_KAR-21_223.png					
Items			pending			\Items\Weapons\KAR-21\Files	Icon_KAR-21_223_Magazine.png					
Items			pending			\Items\Weapons\KAR-21\Files	Icon_KAR-21_308.png					
Items			pending			\Items\Weapons\KAR-21\Files	Icon_KAR-21_308_Magazine.png					
Items			pending			\Items\Weapons\KAR-21\Files	Icon_KAR-21_Barrel.png					
Items			pending			\Items\Weapons\KAR-21\Files	TX_KAR-21_AL.png					
Items			pending			\Items\Weapons\KAR-21\Files	TX_KAR-21_NR.png					
Items			pending			\Items\Weapons\KP-31\Files	Icon_KP-31.png					
Items			pending			\Items\Weapons\KP-31\Files	Icon_KP-31_Drum_Front.png					
Items			pending			\Items\Weapons\KP-31\Files	Icon_KP-31_Drum_Side.png					
Items			pending			\Items\Weapons\KP-31\Files	TX_KP-31_Body_AL.png					
Items			pending			\Items\Weapons\KP-31\Files	TX_KP-31_Body_NR.png					
Items			pending			\Items\Weapons\KP-31\Files	TX_KP-31_Drum_AL.png					
Items			pending			\Items\Weapons\KP-31\Files	TX_KP-31_Drum_NR.png					
Items			pending			\Items\Weapons\M4A1\Files	Icon_M4A1.png					
Items			pending			\Items\Weapons\M4A1\Files	Icon_M4A1_Magazine.png					
Items			pending			\Items\Weapons\M4A1\Files	TX_M4A1_AL.png					
Items			pending			\Items\Weapons\M4A1\Files	TX_M4A1_NR.png					
Items			pending			\Items\Weapons\M78\Files	Icon_M78.png					
Items			pending			\Items\Weapons\M78\Files	Icon_M78_Magazine.png					
Items			pending			\Items\Weapons\M78\Files	TX_M78_Body_AL.png					
Items			pending			\Items\Weapons\M78\Files	TX_M78_Body_NR.png					
Items			pending			\Items\Weapons\M78\Files	TX_M78_Details_AL.png					
